ID,Main,Location,Corporation,Href,Date
222,Diákmunka - Robotprogramozó gyak...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xviii-kerulet/diakmunka-robotprogramozo-gyakornok/5222000,2023-04-04
223,Diákmunka - Quality Management T...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-quality-management-trainee/5223000,2023-04-04
224,Diákmunka - C# fejlesztő,Országos,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/orszagos/diakmunka-c-fejleszto/5224000,2023-04-04
225,Diákmunka - Szoftvertesztelő,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xii-kerulet/diakmunka-szoftvertesztelo/5225000,2023-04-04
226,Diákmunka - C# tesztelő – Vasúti...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xxiii-kerulet/diakmunka-c-tesztelo-–-vasuti-vezeto-tanacsado-rendszerek-gyakornok/5227000,2023-04-04
227,Diákmunka - Alkalmazástámogató g...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-alkalmazastamogato-gyakornok/5228000,2023-04-04
228,Diákmunka - Nyári Gyakornoki Pro...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-nyari-gyakornoki-program/5229000,2023-04-04
229,Szoftverfejlesztő mérnök,Budapest,IJob,https://itpeople.hu/allasok/budapest/szoftverfejleszto-mernok/5195000,2023-04-04
230,Villamosmérnök,Budapest,IJob,https://itpeople.hu/allasok/budapest/villamosmernok/5194000,2023-04-04
231,Analóg hardverfejlesztő,Budapest,IJob,https://itpeople.hu/allasok/budapest/analog-hardverfejleszto/5193000,2023-04-04
232,ERP fejlesztő,Budapest,ijob,https://itpeople.hu/allasok/budapest/erp-fejleszto/5192000,2023-04-04
233,Application Engineer ,Pest megye,ijob,https://itpeople.hu/allasok/pest-megye/application-engineer-/5191000,2023-04-04
234,SAP S/4HANA tanácsadó Finance és...,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/sap-s4hana-tanacsado-finance-es-controlling-teruleten/5006000,2023-04-04
235,BI szakértő,Budapest,IJob,https://itpeople.hu/allasok/budapest/bi-szakerto/5003000,2023-04-04
