ID,Main,Location,Corporation,Href,Date
449,Junior/Medior Service Management Consultant - Székesfehérvár/ Hybrid,Székesfehérvár,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/junior-medior-service-management-consultant-szekesfehervar-hybrid-1229772,2023-04-04
450,Senior Network Architect - Budapest IX./ Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-network-architect-budapest-ix-hybrid-1229881,2023-04-04
451,Microsoft System Enginner – Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/microsoft-system-enginner-budapest-ix-hybrid-1229753,2023-04-04
452,Network System Administrator (Budapest IX./Hybrid),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/network-system-administrator-budapest-ix-hybrid-1229761,2023-04-04
453,Junior Software Engineer (Java) – Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/junior-software-engineer-java-budapest-ix-hybrid-1229773,2023-04-04
454,SAP Procurement and Inventory Consultant - Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-procurement-and-inventory-consultant-budapest-ix-hybrid-1229755,2023-04-04
455,Sr. Manual  Tester - Budapest IX./Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sr-manual-tester-budapest-ix-hybrid-1229771,2023-04-04
456,SOC Analyst - Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/soc-analyst-budapest-ix-hybrid-1229763,2023-04-04
457,Cloud System Engineer – Budapest IX./ Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-system-engineer-budapest-ix-hybrid-1229768,2023-04-04
458,Cloud Software Engineert  - Budapest IX./ Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-software-engineert-budapest-ix-hybrid-1229767,2023-04-04
459,ICS SOC Lead Analyst (Budapest IX./Hybrid),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/ics-soc-lead-analyst-budapest-ix-hybrid-1229760,2023-04-04
460,Software Architect (Golang) - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/software-architect-golang-remote-1229758,2023-04-04
461,Senior Software Engineer (Java) – Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-software-engineer-java-budapest-ix-hybrid-1229766,2023-04-04
462,Mid/Senior Frontend Developer - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-senior-frontend-developer-remote-1229754,2023-04-04
463,Test Automation Engineer – Budapest /Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/test-automation-engineer-budapest-hybrid-1229757,2023-04-04
464,Medior .NET Full-Stack Developer (Budapest II./Hybrid),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/medior-net-full-stack-developer-budapest-ii-hybrid-1229750,2023-04-04
465,"Embedded Software Developer (C#/C, C++, LabView) – Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/embedded-software-developer-c-c-c-labview-remote-1229759,2023-04-04
466,Cloud Native DevOps Engineer – Budapest IX./ Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-native-devops-engineer-budapest-ix-hybrid-1229770,2023-04-04
467,L3 Security Analyst (Budapest IX./ Hybrid),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/l3-security-analyst-budapest-ix-hybrid-1229762,2023-04-04
468,Sr. Oracle Database Administrator – Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sr-oracle-database-administrator-budapest-ix-hybrid-1229751,2023-04-04
469,Sharepoint Administrator  - Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sharepoint-administrator-budapest-ix-hybrid-1229765,2023-04-04
470,SAP VIM Architect - Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-vim-architect-budapest-ix-hybrid-1229756,2023-04-04
471,MAC System Engineer – Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mac-system-engineer-budapest-ix-hybrid-1229752,2023-04-04
472,Functional Consultant (IAM) – Budapest/ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/functional-consultant-iam-budapest-hybrid-1229764,2023-04-04
473,Medior C# Full-Stack Developer – Budapest II./ Hybid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/medior-c-full-stack-developer-budapest-ii-hybid-1227836,2023-04-04
474,Mid .NET Full-stack Developer - Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mid-net-full-stack-developer-hybrid-1227835,2023-04-04
475,MAC Engineer – Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/mac-engineer-budapest-ix-hybrid-1219783,2023-04-04
476,Senior Oracle DBA – Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/senior-oracle-dba-budapest-ix-hybrid-1219782,2023-04-04
477,MS System Enginner – Budapest IX./ Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/ms-system-enginner-budapest-ix-hybrid-1219784,2023-04-04
478,Front-end developer - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/front-end-developer-remote-1216325,2023-04-04
479,React Developer - Remote,"Remote, OR 97458, Egyesült Államok",Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/react-developer-remote-1216324,2023-04-04
480,Software Test Engineer – Budapest VII. /Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/software-test-engineer-budapest-vii-hybrid-1216017,2023-04-04
481,ICS SOC Lead Analyst - Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/ics-soc-lead-analyst-budapest-ix-hybrid-1216015,2023-04-04
482,SAP Procurement and Inventory Consultant - Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-procurement-and-inventory-consultant-budapest-ix-hybrid-1216019,2023-04-04
483,SAP Vendor Invoice Management  Architect - Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/sap-vendor-invoice-management-architect-budapest-ix-hybrid-1216016,2023-04-04
484,Software Architect (Golang) - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/software-architect-golang-remote-1211684,2023-04-04
485,"Embedded Software Engineer (C#/C, C++, LabView) - Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/embedded-software-engineer-c-c-c-labview-remote-1211685,2023-04-04
486,CAD and Application Engineer,Győr,Hire-One Kft.,https://www.cvonline.hu/hu/allas/cad-and-application-engineer-1207538,2023-04-04
487,Network System Engineer - Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/network-system-engineer-budapest-ix-hybrid-1205856,2023-04-04
488,Network Administrator - (Budapest IX./Hybrid),Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/network-administrator-budapest-ix-hybrid-1205855,2023-04-04
489,Service Management Consultant - Hibrid,Székesfehérvár,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/service-management-consultant-hibrid-1205738,2023-04-04
490,Test Automation - Budapest IX./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/test-automation-budapest-ix-hybrid-1204156,2023-04-04
491,"Embedded Software Engineert (LabView, C#) - Remote",Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/embedded-software-engineert-labview-c-remote-1197738,2023-04-04
492,Junior Java Developer - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/junior-java-developer-hibrid-1194984,2023-04-04
493,Fullstack C# Software Engineer - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/fullstack-c-engineer-hibrid-900000-1500000-huf-gross-bonus-cafeteria-1192850,2023-04-04
494,Embedded Software Engineer - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/software-engineer-remote-1189346,2023-04-04
495,Go Developer - Hibrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/go-developer-hibrid-1189345,2023-04-04
496,ABAP Developer,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/abap-developer-brutto-1100000-1650000-bonusz-cafeteria-100-remote-1188785,2023-04-04
