ID,Main,Location,Corporation,Salary,Href,Date
709,"Softvérový vývojar pre oblasť rádiových systémov (Python, C++)",Žilina,Siemens Slovensko,1 100 - 2 000 EUR/mesiac,/praca/siemens-slovensko/O4378606,2023-02-21
710,PHP/Angular developer (eCommerce project),Košice,Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4382460,2023-02-21
711,Experienced .NET/C# Developer,Remote work,IBM,2 100 EUR/mesiac,/praca/ibm/O4062182,2023-02-21
712,Full-stack programátor - Laravel,"Vilová, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",SVK media s.r.o.,2 200 - 4 000 EUR/mesiac,/praca/svk-media/O4509846,2023-02-21
713,IT Trainer / Developer,"Bratislava, Slovak Republic",CPL Jobs s.r.o.,2 700 - 4 000 EUR/mesiac,/praca/cpl-jobs/O4509799,2023-02-21
714,Frontend programátor,"Poprad, Slovensko (Pozícia umožňuje občasnú prácu z domu)","CORA GEO, s. r. o.",,/praca/cora-geo/O3617418,2023-02-21
715,BackEnd programátor,"Poprad, Slovensko (Pozícia umožňuje občasnú prácu z domu)","CORA GEO, s. r. o.",2 000 EUR/mesiac,/praca/cora-geo/O2921938,2023-02-21
716,Full Stack Software Engineer,"Bratislava, Slovakia (Job with occasional home office)","MetLife Europe d.a.c., pobočka poisťovne z iného členského štátu",2 000 EUR/mesiac,/praca/metlife-europe-d-a-c-pobocka-poistovne-z-ineho-clenskeho-statu/O4509716,2023-02-21
717,JAVA Developer  (m/f),"Bajkalská 28, Ružinov, Slovakia, Bratislava (Job with occasional home office)","Slovak Telekom, a.s.",3 000 EUR/mesiac,/praca/slovak-telekom/O4509705,2023-02-21
718,Programátor pre priemyselnú automatizáciu Siemens S7,"Zahraničie - ostatné, Taliansko (Práca vyžaduje cestovanie)","MANUFACTURING + MOUNTING, s.r.o.",2 500 - 4 000 EUR/mesiac,/praca/manufacturing-mounting/O1991849,2023-02-21
719,Javascript Developer - switch do Titanium SDK,Práca z domu,AAS Slovakia s.r.o.,2 000 - 2 500 EUR/mesiac,/praca/aas-slovakia/O4506095,2023-02-21
720,Integration Developer,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 000 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4506540,2023-02-21
721,Android Developer (poď Pracovať do top officu v Trnave!),"Trnava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",HEADMAP s.r.o.,19 EUR/hod.,/praca/headmap/O4506605,2023-02-21
722,Vývojár mobilných aplikácií Google Flutter,Práca z domu,TSS Group a. s.,8 EUR/hod.,/praca/tss-group/O4381330,2023-02-21
723,IT podpora - divízia Termotechnika - študent,"Ambrušova 4, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",BOSCH,,/praca/bosch/O4509063,2023-02-21
724,Liferay/Java developer,Práca z domu,STENGL a.s.,7 EUR/hod.,/praca/stengl/O4509335,2023-02-21
725,Software Developer - Java,"Košice, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,35 EUR/hod.,/praca/scheidt-bachmann-slovensko/O4509310,2023-02-21
726,SW System Architect (focus on field devices),"Košice, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,2 900 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4509308,2023-02-21
727,Senior PHP Developer,Práca z domu,Grain Slovakia s.r.o.,3 600 EUR/mesiac,/praca/grain-slovakia/O4509279,2023-02-21
728,Technical Lead for Actuarial Application,"Bratislava, Slovak Republic (Job with occasional home office)","Zurich Insurance Company Ltd, organizačná zložka",3 000 EUR/mesiac,/praca/zurich-insurance-company-ltd-organizacna-zlozka/O4509228,2023-02-21
729,Programátor elektronických obvodů v C/C++,"Frýdek-Místek, Česko","Advantage Consulting, s.r.o.",3 100 EUR/mesiac,/praca/advantage-consulting/O4509171,2023-02-21
730,Data Scientist,040 11 Košice,Deutsche Telekom IT Solutions Slovakia,35 000 Kč/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4509103,2023-02-21
731,SAP WM Key User - Špecialista logistiky/skladu ,Nové Mesto nad Váhom,"MAGNA SLOVTECA, s.r.o.",2 000 EUR/mesiac,/praca/magna-slovteca/O4301479,2023-02-21
732,SAP špecialista / ABAP programátor,"Teplička nad Váhom, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Hyundai AutoEver Europe GmbH, organizačná zložka",2 000 EUR/mesiac,/praca/hyundai-autoever-europe-gmbh-organizacna-zlozka/O3296473,2023-02-21
733,C# Senior Software Developer for Point of Care Diagnostics,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 400 EUR/mesiac,/praca/siemens-slovensko/O4357660,2023-02-21
734,Junior Microsoft .NET/C#/CRM Developer,"Bratislava region, Banská Bystrica region, Košice region (The job requires travelling)",IBM,2 700 EUR/mesiac,/praca/ibm/O3427339,2023-02-21
735,Test automation engineer for Embedded C/C++ Software,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 350 - 2 000 EUR/mesiac,/praca/siemens-slovensko/O4216056,2023-02-21
736,.NET Developer,"Trenčín, Slovensko (Pozícia umožňuje občasnú prácu z domu)","DOKUMENTA, a.s.",1 900 EUR/mesiac,/praca/dokumenta/O4185582,2023-02-21
737,Frontend developer (Vue.js),"Trenčín, Slovensko (Pozícia umožňuje občasnú prácu z domu)","DOKUMENTA, a.s.",2 500 EUR/mesiac,/praca/dokumenta/O4508809,2023-02-21
738,R Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 500 EUR/mesiac,/praca/pro-hr/O4508927,2023-02-21
739,Junior  .NET developer pre SW šitý na mieru,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",2 200 EUR/mesiac,/praca/anasoft-apr/O3182891,2023-02-21
740, Java Developer pre Smart Industry (Medior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",2 200 EUR/mesiac,/praca/anasoft-apr/O4131952,2023-02-21
741,BI/DWH Data Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 400 EUR/mesiac,/praca/pro-hr/O4508910,2023-02-21
742, Manuálny tester so záujmom o automatizované testovanie,Bratislava,Pro HR,1 700 EUR/mesiac,/praca/pro-hr/O4508907,2023-02-21
743,Vývojár v jazyku C++,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,,/praca/pro-hr/O4508901,2023-02-21
744,ETL/ ODI Programátor,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 400 EUR/mesiac,/praca/pro-hr/O4057048,2023-02-21
745,Mobile app developer - React Native ,Práca z domu,"ActivIT,s.r.o.",3 000 EUR/mesiac,/praca/activit/O4055347,2023-02-21
746,PHP developer/ka (junior/senior),"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ActivIT,s.r.o.",15 EUR/hod.,/praca/activit/O4508889,2023-02-21
747,Android - poď s nami pracovať na moderných aplikáciách (F/M),Práca z domu,freevision s.r.o.,1 600 EUR/mesiac,/praca/freevision/O4192424,2023-02-21
748,"Flutter - parádne aplikácie, ktoré si užívatelia zamilujú (F/M)",Práca z domu,freevision s.r.o.,15 - 35 EUR/hod.,/praca/freevision/O4192410,2023-02-21
749,ReactJS - vytváraj s nami skvelé aplikácie (F/M),Práca z domu,freevision s.r.o.,15 - 35 EUR/hod.,/praca/freevision/O4192392,2023-02-21
750,Experienced / Senior Python Software Engineer,Remote work,Infobip,15 - 35 EUR/hod.,/praca/infobip/O4508795,2023-02-21
751,Software Developer - Java,"Bratislava, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,2 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4508774,2023-02-21
752,Senior projektový manažér pre riadenie SW dodávok,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,3 600 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4508761,2023-02-21
753,MS Dynamics 365 Software Engineer,Práca z domu,"Manuvia, a. s.",3 500 EUR/mesiac,/praca/manuvia/O4508726,2023-02-21
754,Programovanie web stránok a webdesign - lektor kurzov v IT školiacom stredisku,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","IT LEARNING SLOVAKIA, s.r.o.",2 800 EUR/mesiac,/praca/it-learning-slovakia/O4508718,2023-02-21
755,"Vývojáři všech specializací, 100 % home office",Práce z domu,radixal s.r.o.,1 200 - 2 000 EUR/mesiac,/praca/radixal/O4508699,2023-02-21
756,Student Part-time Software Development (all genders) #work&study #pl/sql #python,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,60 000 - 130 000 Kč/mesiac,/praca/erste-digital/O4508337,2023-02-21
757,Softvérový inžinier,okres Senica,Lugera & Maklér spol.s r.o.,7 EUR/hod.,/praca/lugera-makler/O4508283,2023-02-21
758,C# developer - Medior / Senior,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,1 400 EUR/mesiac,/praca/siemens-slovensko/O4477601,2023-02-21
759,Senior C++ Developer ETCS OBU ,Žilina,Siemens Slovensko,2 300 EUR/mesiac,/praca/siemens-slovensko/O4291041,2023-02-21
760,Salesforce Consultant,Remote work,IBM,1 900 - 2 400 EUR/mesiac,/praca/ibm/O4214979,2023-02-21
761,Salesforce Developer,Remote work,IBM,1 900 - 2 400 EUR/mesiac,/praca/ibm/O4214975,2023-02-21
762,Senior ServiceNow Developer/Technical Consultant,"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4140670,2023-02-21
763,Java developer for Smart Buildings,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,,/praca/siemens-slovensko/O4105148,2023-02-21
764,Senior Java developer for Smart Buildings,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4105143,2023-02-21
765,Senior Back-End Developer for Smart Buildings,"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 200 EUR/mesiac,/praca/siemens-slovensko/O3938453,2023-02-21
766,C++ Software Engineer,"Bratislava, Slovakia (Job with occasional home office)","ESET, spol. s r.o.",1 900 EUR/mesiac,/praca/eset/O4508201,2023-02-21
767,Backend Developer (poď pracovať do top officu v Trnave!),"Trnava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",HEADMAP s.r.o.,2 800 EUR/mesiac,/praca/headmap/O4506599,2023-02-21
768,Frontend Developer - Angular,"Poprad, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Evolit Slovakia s.r.o.,19 EUR/hod.,/praca/evolit-slovakia/O4479787,2023-02-21
769,PHP Developer pre cestovnú kanceláriu SATUR,"Miletičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SATUR TRAVEL a.s.,1 800 - 4 500 EUR/mesiac,/praca/satur-travel/O4508159,2023-02-21
770,Full Stack Developer webových aplikácií,Práca z domu,SWIDA Innovative s.r.o.,1 700 - 2 200 EUR/mesiac,/praca/swida-innovative/O4192929,2023-02-21
771,.NET Software Engineer,"Poprad, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Evolit Slovakia s.r.o.,2 500 - 5 000 EUR/mesiac,/praca/evolit-slovakia/O4481099,2023-02-21
772,IT Application Developer PL/SQL + Phyton,"Bratislava, Slovakia (Job with occasional home office)","SIA Central Europe, a.s.",2 500 - 4 500 EUR/mesiac,/praca/sia-central-europe/O4507884,2023-02-21
773,Senior Python Developer,Práca z domu,Garwan Consulting s. r. o.,1 800 EUR/mesiac,/praca/garwan-consulting/O4508128,2023-02-21
774,Senior JAVA developer ,Žilina,"brainit.sk, s. r. o.",4 300 - 4 800 EUR/mesiac,/praca/brainit-sk/O4508095,2023-02-21
775,Python Developer,Žilina,FUERGY Industries j. s. a.,3 200 - 5 000 EUR/mesiac,/praca/fuergy-industries-j/O4508089,2023-02-21
776,FrontEnd Developer,Žilina,FUERGY Industries j. s. a.,1 800 EUR/mesiac,/praca/fuergy-industries-j/O4508073,2023-02-21
777,IT Projektový manažér,"Vysokoškolákov 1757/1, Žilina","M2M Solutions, s.r.o.",1 800 EUR/mesiac,/praca/m2m-solutions/O4507947,2023-02-21
778,Application developer,Žilina,FUERGY Industries j. s. a.,2 300 EUR/mesiac,/praca/fuergy-industries-j/O4508001,2023-02-21
779,Java Backend developer,Košice,"GoodWill Recruitment, s.r.o.",1 300 EUR/mesiac,/praca/goodwill-recruitment/O4489313,2023-02-21
780,Fullstack Java developer,Remote work,Grain Slovakia s.r.o.,31 - 41 EUR/hod.,/praca/grain-slovakia/O4507859,2023-02-21
781,Programmer,"Kurim, Czechia",TE Connectivity,2 500 EUR/mesiac,/praca/te-connectivity/O4507854,2023-02-21
782,PHP Developer,"Brno, Česko (Pozícia umožňuje občasnú prácu z domu)",Positive s.r.o.,2 000 EUR/mesiac,/praca/positive/O4507622,2023-02-21
783,Junior IT Analyst pre európske projekty v energetike (vhodné aj pre absolventov),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Unicorn,,/praca/unicorn/O4507845,2023-02-21
784,.Net Software Engineer (possibility of remote work up to 80%),Remote work,"Zurich Insurance Company Ltd, organizačná zložka",1 400 EUR/mesiac,/praca/zurich-insurance-company-ltd-organizacna-zlozka/O4507745,2023-02-21
785,Python developer,"Na bráne, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Hyperia s.r.o.,3 000 EUR/mesiac,/praca/hyperia/O4507691,2023-02-21
786,Java Developer - Medior/Senior,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovensko IT, a. s.",2 000 EUR/mesiac,/praca/slovensko-it/O4275876,2023-02-21
787,"IT Support (Angular, .NET)","Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",1 800 EUR/mesiac,/praca/asseco-central-europe/O4507540,2023-02-21
788,Stáž na oddelení inžinieringu pre VŠ študentov (m/ž/i),Senica,VAILLANT GROUP Heat Pump Production s.r.o.,2 000 EUR/mesiac,/praca/vaillant-group-heat-pump-production/O4489273,2023-02-21
789,Java based QA Automation Engineer,Remote work,Deutsche Telekom IT Solutions Slovakia,9 EUR/hod.,/praca/deutsche-telekom-it-solutions-slovakia/O4448588,2023-02-21
790,Medior C++ Developer ETCS OBU ,Žilina,Siemens Slovensko,1 800 EUR/mesiac,/praca/siemens-slovensko/O4289911,2023-02-21
791,Senior C++ Developer ETCS OBU (Remote),Práca z domu,Siemens Slovensko,2 100 EUR/mesiac,/praca/siemens-slovensko/O4268042,2023-02-21
792,ServiceNow Architect / Lead Developer,Košice,Siemens Slovensko,2 600 EUR/mesiac,/praca/siemens-slovensko/O4176769,2023-02-21
793,ServiceNow Architect / Lead Developer,Žilina,Siemens Slovensko,2 400 EUR/mesiac,/praca/siemens-slovensko/O4176767,2023-02-21
794,IoT and SmartCity developer,"Bratislava III, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","T-Industry, s.r.o.",2 400 EUR/mesiac,/praca/t-industry/O4395978,2023-02-21
795,C++ Developer | Sygic,"Sygic, Mlynské nivy, Bratislava, Slovensko (Job with occasional home office)","Sygic, a. s.",2 500 EUR/mesiac,/praca/sygic/O4507329,2023-02-21
796,Backend Developer C# / .NET,"Košice, Slovakia (Job with occasional home office)",Arcondis Solutions s.r.o.,2 000 EUR/mesiac,/praca/arcondis-solutions/O4507302,2023-02-21
797,Zoraďovač/CNC Programátor,"Priemyselná 993, 966 01 Hliník nad Hronom","KOVIN, s.r.o.",2 200 EUR/mesiac,/praca/kovin/O4414062,2023-02-21
798,Java Developer,Práca z domu,Kodiva s. r. o.,1 200 - 1 700 EUR/mesiac,/praca/kodiva/O4507249,2023-02-21
799,C++ Developer for Sygic Truck,"Sygic, Mlynské nivy, Bratislava, Slovensko (Job with occasional home office)","Sygic, a. s.",2 400 - 6 000 EUR/mesiac,/praca/sygic/O4507147,2023-02-21
800,Java senior developer,Remote work,"IdeaLoop SK, s.r.o.",5 000 EUR/mesiac,/praca/idealoop-sk/O4506637,2023-02-21
801,Web developer | BizPartner Group,Práca z domu,BizPartner a.s.,1 200 - 1 600 EUR/mesiac,/praca/bizpartner/O4506180,2023-02-21
802,Senior C# Developer,"Prague, Czechia",Linum Consult,100 000 - 137 000 Kč/mesiac,/praca/linum-consult/O4507064,2023-02-21
803,Senior Java Developer,"Prague, Czechia",Linum Consult,,/praca/linum-consult/O4507061,2023-02-21
804,Senior Scala Developer,"Prague, Czechia",Linum Consult,100 000 - 137 000 Kč/mesiac,/praca/linum-consult/O4507059,2023-02-21
805,Senior .NET Developer,"Prague, Czechia",Linum Consult,100 000 - 137 000 Kč/mesiac,/praca/linum-consult/O4507054,2023-02-21
806,Salesforce Technical Lead,"Prague, Czechia",Linum Consult,80 000 - 130 000 Kč/mesiac,/praca/linum-consult/O4507046,2023-02-21
807,RPA Engineer,Práca z domu,"ADECCO Slovakia, s. r. o.",120 000 Kč/mesiac,/praca/adecco-slovakia/O4507044,2023-02-21
808,BackEnd Developer (kontrakt),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 000 EUR/mesiac,/praca/pro-hr/O4507027,2023-02-21
809,Java Developer ,Remote work,Pro HR,3 600 EUR/mesiac,/praca/pro-hr/O4507022,2023-02-21
810,SAP Consultant,"Nitra, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Foxconn Slovakia, spol. s r.o.",2 700 EUR/mesiac,/praca/foxconn-slovakia/O4507017,2023-02-21
811,SAP konzultant,"Nitra, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Foxconn Slovakia, spol. s r.o.",2 350 EUR/mesiac,/praca/foxconn-slovakia/O4507014,2023-02-21
812,Salesforce developer-administrator,"Bratislava, Slovak Republic","ADECCO Slovakia, s. r. o.",2 350 EUR/mesiac,/praca/adecco-slovakia/O4506920,2023-02-21
813,DevOps Engineer,Práca z domu,"ADECCO Slovakia, s. r. o.",2 500 EUR/mesiac,/praca/adecco-slovakia/O4506919,2023-02-21
814,PHP Programátor - Full remote,Košice,Grafton Slovakia s.r.o.,2 200 EUR/mesiac,/praca/grafton-slovakia/O4506915,2023-02-21
815,Vue.JS Programátor - Full remote,Košice,Grafton Slovakia s.r.o.,2 700 - 4 000 EUR/mesiac,/praca/grafton-slovakia/O4506912,2023-02-21
816,.Net programátor - full remote,"Košice I, Košice",Grafton Slovakia s.r.o.,3 000 - 4 000 EUR/mesiac,/praca/grafton-slovakia/O4506908,2023-02-21
817,Data Science Senior Analyst for Pricing (2022/2023 graduates),"Bratislava, Slovakia (Job with occasional home office)",Dell,2 800 - 4 000 EUR/mesiac,/praca/dell/O4495072,2023-02-21
818,.NET C# Lead Engineer,Remote work,GlobalLogic Slovakia s.r.o.,2 250 EUR/mesiac,/praca/globallogic-slovakia/O4506857,2023-02-21
819,Web Apps Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KROS a.s.,3 300 EUR/mesiac,/praca/kros/O4086308,2023-02-21
