ID,Main,Location,Corporation,Href,Date
679,Junior rendszergazda,6800 Hódmezővásárhely,Hódmezővásárhelyi Vagyonkezelő és Szolgáltató ZRt.,https://www.profession.hu/allas/junior-rendszergazda-hodmezovasarhelyi-vagyonkezelo-es-szolgaltato-zrt-hodmezovasarhely-2132959?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
680,Customer Service Representative with English,Budapest,Danfoss,https://www.profession.hu/allas/customer-service-representative-with-english-danfoss-budapest-2132951?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
681,IT Engineer,Székesfehérvár,Hanon Systems Hungary Kft.,https://www.profession.hu/allas/it-engineer-hanon-systems-hungary-kft-szekesfehervar-2116306?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
682,Diákmunka - PLC rendszertesztelő gyakornok,Budapest XI. kerület,MŰISZ Szolgáltató Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-plc-rendszertesztelo-gyakornok-muisz-szolgaltato-iskolaszovetkezet-budapest-2132927?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
683,Diákmunka - Junior web developer trainee (on-site/hybrid),Budapest XI. kerület,MŰISZ Szolgáltató Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-junior-web-developer-trainee-on-site-hybrid-muisz-szolgaltato-iskolaszovetkezet-budapest-2132926?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
684,Diákmunka - TestFactory framework developer intern,Budapest XI. kerület,MŰISZ Szolgáltató Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-testfactory-framework-developer-intern-muisz-szolgaltato-iskolaszovetkezet-budapest-2132925?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
685,Diákmunka - Junior Test Engineer trainee 362216,Budapest XI. kerület,MŰISZ Szolgáltató Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-junior-test-engineer-trainee-muisz-szolgaltato-iskolaszovetkezet-budapest-2132924?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
686,PHP/Laravel webfejlesztő,Budapest,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/php-laravel-webfejleszto-beck-and-partners-kft-budapest-2122388?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
687,SAP Modultámogató (Budapest),"Budapest, XIII. Kerület",Magyar Nemzeti Vagyonkezelő Zrt.,https://www.profession.hu/allas/sap-modultamogato-budapest-magyar-nemzeti-vagyonkezelo-zrt-budapest-2123411?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
688,Alkalmazás üzemeltető (treasury),Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/alkalmazas-uzemelteto-treasury-raiffeisen-bank-zrt-budapest-2132898?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
689,Stratégiai és Üzletfejlesztési Vezető,"1026 Budapest, Pasaréti út 83.",Fizetési Pont Kft.,https://www.profession.hu/allas/strategiai-es-uzletfejlesztesi-vezeto-fizetesi-pont-kft-budapest-2127107?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
690,IS Onsite Support,Budapest,Grundfos Magyarország Gyártó Kft.,https://www.profession.hu/allas/is-onsite-support-grundfos-magyarorszag-gyarto-kft-2127367?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
691,Platform Delivery Lead (Agile/Scrum) - Contractor (KT),Budapest,Tech People Hungary Kft.,https://www.profession.hu/allas/platform-delivery-lead-agile-scrum-contractor-kt-tech-people-hungary-kft-2132860?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
