ID,Main,Location,Corporation,Href,Date
347,Executive Fast Track Program - AI and Data Based Engineering (m/w/div.),Gerlingen,Bosch Gruppe,https://www.stepstone.de/jobs--Executive-Fast-Track-Program-AI-and-Data-Based-Engineering-m-w-div-Gerlingen-Bosch-Gruppe--8734976-inline.html,2023-04-04
348,Digital Transformation Manager (m/f/d) in Investment Processes and Digital Transformation at AIM SE,München,Allianz Investment Management SE,https://www.stepstone.de/jobs--Digital-Transformation-Manager-m-f-d-in-Investment-Processes-and-Digital-Transformation-at-AIM-SE-Munchen-Allianz-Investment-Management-SE--9345855-inline.html,2023-04-04
349,Internship on the track of randomness for automotive cybersecurity,Abstatt,Bosch Gruppe,https://www.stepstone.de/jobs--Internship-on-the-track-of-randomness-for-automotive-cybersecurity-Abstatt-Bosch-Gruppe--9240086-inline.html,2023-04-04
350,Senior Data Protection Leader (m/f/d),Hamburg,Olympus Europa SE & Co. KG,https://www.stepstone.de/jobs--Senior-Data-Protection-Leader-m-f-d-Hamburg-Olympus-Europa-SE-Co-KG--9361155-inline.html,2023-04-04
351,IIOT/OT Information Security Specialist (m/f/d),Essen,Brenntag SE,https://www.stepstone.de/jobs--IIOT-OT-Information-Security-Specialist-m-f-d-Essen-Brenntag-SE--9159382-inline.html,2023-04-04
352,Senior Security Architect (m/f/d) Data Protection Privacy,Hamburg,Olympus Europa SE & Co. KG,https://www.stepstone.de/jobs--Senior-Security-Architect-m-f-d-Data-Protection-Privacy-Hamburg-Olympus-Europa-SE-Co-KG--9361154-inline.html,2023-04-04
353,Expert for Logistic Packaging Processes (f/m/div.),Bietigheim-Bissingen,Bosch Gruppe,https://www.stepstone.de/jobs--Expert-for-Logistic-Packaging-Processes-f-m-div-Bietigheim-Bissingen-Bosch-Gruppe--9360363-inline.html,2023-04-04
354,Intern in the area of embedded software development (m/f/d),"München, Trier",Würth Elektronik eiSos GmbH & Co. KG,https://www.stepstone.de/jobs--Intern-in-the-area-of-embedded-software-development-m-f-d-Munchen-Trier-Wurth-Elektronik-eiSos-GmbH-Co-KG--8906525-inline.html,2023-04-04
355,Internship (m/f/d) | Business Intelligence,Echternach,FANUC Europe Corporation,https://www.stepstone.de/jobs--Internship-m-f-d-Business-Intelligence-Echternach-FANUC-Europe-Corporation--9350238-inline.html,2023-04-04
356,Product Security Manager - Cyber Security (d/f/m),Wetzlar,Leica Microsystems GmbH,https://www.stepstone.de/jobs--Product-Security-Manager-Cyber-Security-d-f-m-Wetzlar-Leica-Microsystems-GmbH--9081176-inline.html,2023-04-04
357,Software Developer (m/f/x),München,ZEISS,https://www.stepstone.de/jobs--Software-Developer-m-f-x-Munchen-ZEISS--8941619-inline.html,2023-04-04
