ID,Main,Location,Corporation,Href,Date
188,Business Operation Specialist - German speaking (REF1431Z),"Budapest, Debrecen, Szeged, Pécs",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/business-operation-specialist-german-speaking-ref1431z-1258662,2023-03-06
189,Kiemelt        IT munkatárs / Project Manager,"Budapest, Pest",Cvonline,https://www.cvonline.hu/hu/allas/it-support-munkatars-1175506,2023-03-06
190,Rendszergazda,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/rendszergazda-1156464,2023-03-06
191,SAP ABAP Developer - Specialist,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-abap-developer-specialist-1195812,2023-03-06
192,Global berendezésfejlesztő / SW fejlesztő mérnök,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/global-berendezesfejleszto-sw-fejleszto-mernok-1241713,2023-03-06
193,Hálózatépítő munkatárs,"Algyő, 6750 Magyarország",Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/halozatepito-munkatars-1241715,2023-03-06
194,MEDIOR JAVA FEJLESZTŐ,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/medior-java-fejleszto-1215113,2023-03-06
195,IoT BACKEND FEJLESZTŐ,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/iot-backend-fejleszto-1225471,2023-03-06
196,BI Developer,"Budapest, Pest, Budapest",OTP Bank NyRt.,https://www.cvonline.hu/hu/standard/allas/bi-developer-1261693,2023-03-06
197,Szoftver Tréner,Szombathely,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/szoftver-trener-1189914,2023-03-06
198,Backend fejlesztő,Pécs,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/backend-fejleszto-1198838,2023-03-06
199,IT Process Specialist,Nyíregyháza,HSA Kft.,https://www.cvonline.hu/hu/allas/it-process-specialist-1229349,2023-03-06
200,Java Team Leader,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineering-lead-1198804,2023-03-06
201,RPA Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/rpa-developer-1227101,2023-03-06
202,Senior QA Lead,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-qa-lead-1224636,2023-03-06
203,Chief Security Architect,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/chief-security-architect-1224637,2023-03-06
204,Senior ICT ARchitect,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-ict-architect-1224638,2023-03-06
205,DevOps Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-1255687,2023-03-06
206,RAN Support Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/ran-support-engineer-1218542,2023-03-06
207,Senior Fullstack Developer (Java/Angular),Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-fullstack-developer-java-angular-1258518,2023-03-06
208,Software QA Test Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-qa-test-engineer-1212516,2023-03-06
209,Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-1241560,2023-03-06
210,QA Automation Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/qa-automation-engineer-boards-979239,2023-03-06
211,Frontend Software Engineer (Angular),Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-software-engineer-993758,2023-03-06
212,"Lead Software Engineer (React, TypeScript, NodeJS)",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/site-reliability-engineer-windows-operations-automation-1009024,2023-03-06
213,"Software Engineer - C#, .Net, Angular",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/receptionist-1009217,2023-03-06
214,"Senior Software Engineer (React, Golang)",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/localization-manager-1029434,2023-03-06
215,Senior Product/UX Designer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-product-deisgner-1038854,2023-03-06
216,"Staff Software Engineer (React, Golang, AWS)",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/content-data-analyst-1062200,2023-03-06
217,Medior/Senior Software Engineer  (.Net),Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-software-engineer-react-net-1098829,2023-03-06
218,"Medior/Senior Engineer (React, TypeScript, Javascript)",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-react-net-1098833,2023-03-06
219,Principal Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/principal-software-engineer-1124633,2023-03-06
220,SAP developer,Debrecen,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-developer-1140672,2023-03-06
221,SAP Basis Administrator,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-basis-administrator-1195871,2023-03-06
222,SAP Basis Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-basis-engineer-1195873,2023-03-06
223,Security Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/security-engineer-1195875,2023-03-06
224,SAP OTC/SD Consultant,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-otc-sd-consultant-1248782,2023-03-06
225,API Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/api-developer-1248784,2023-03-06
226,Fullstack Application Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/fullstack-application-developer-1248785,2023-03-06
227,Jogosultság kezelő gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/jogosultsag-kezelo-gyakornok-1251097,2023-03-06
228,IT Biztonsági gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-biztonsagi-gyakornok-1243857,2023-03-06
229,IT Infrastruktúra üzemeltető gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-infrastruktura-uzemelteto-gyakornok-1252587,2023-03-06
230,IT rendszermérnök,"Nagykőrös, 2750 Magyarország",Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/it-rendszermernok-1115220,2023-03-06
