ID,Main,Location,Corporation,Salary,Href,Date
300,Embedded C dev. - Motor control (až 6.550 EUR/měs. - Full-Remote),Práce z domu,Valatron s.r.o.,2 150 EUR/mesiac,/praca/valatron/O4496954,2023-04-17
301,Fullstack programator (skoro 100% HO),Práca z domu,Offer experts s. r. o.,2 800 EUR/mesiac,/praca/offer-experts/O4553265,2023-04-17
302,Junior Data Warehouse Developer,Remote work,Deutsche Telekom IT Solutions Slovakia,2 900 - 6 550 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4553214,2023-04-17
303,Full-time PHP Developer with Laravel experience (Remote),Remote work,KUNDIS s.r.o.,2 500 - 6 400 EUR/mesiac,/praca/kundis/O4552275,2023-04-17
304,Java programátor medior - Home Office/Office Žilina,"Priemyselná 2, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",msg life Slovakia s.r.o.,1 000 - 1 600 EUR/mesiac,/praca/msg-life-slovakia/O4532188,2023-04-17
305,Java programátor senior - Home Office/Office Žilina,"Priemyselná 2, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",msg life Slovakia s.r.o.,3 000 - 4 000 EUR/mesiac,/praca/msg-life-slovakia/O4532189,2023-04-17
306,Robotik - programátor priemyselných robotov,"Továrenská 1, 018 41 Dubnica nad Váhom",Matador Group,2 300 EUR/mesiac,/praca/matador-group/O4192152,2023-04-17
307,C# / .NET Developer Junior,"Továrenská, Dubnica nad Váhom",Matador Group,2 600 EUR/mesiac,/praca/matador-group/O4517813,2023-04-17
308,C# / .NET Developer Medior/Senior,"Továrenská, Dubnica nad Váhom",Matador Group,1 300 - 2 000 EUR/mesiac,/praca/matador-group/O4253518,2023-04-17
309,Fullstack JAVA developer,"Praha, Česko (Pozícia umožňuje občasnú prácu z domu)",Liberum s. r. o.,1 100 EUR/mesiac,/praca/liberum/O4553126,2023-04-17
310,Hľadáme SAP key user/developer,Stará Turá,BizLink Industry Slovakia spol. s r. o.,1 800 EUR/mesiac,/praca/bizlink-industry-slovakia/O4553113,2023-04-17
311,ABAP Developer (m/ž) - zástup počas MD/RD,"hybridný model: možnosť práce z domu 60 % a 40 % z pracoviska, Bratislava","Západoslovenská energetika, a.s.",3 500 - 6 500 EUR/mesiac,/praca/zapadoslovenska-energetika/O4553097,2023-04-17
312,C# developer,Bratislava,Siemens Slovensko,1 255 - 1 800 EUR/mesiac,/praca/siemens-slovensko/O4486792,2023-04-17
313,ABAP developer,Bratislava,"SNP Slovakia, s. r. o.",2 100 EUR/mesiac,/praca/snp-slovakia/O4553027,2023-04-17
314,IT tester,Bratislava,CPL Jobs s.r.o.,2 200 EUR/mesiac,/praca/cpl-jobs/O4552977,2023-04-17
315,Student Part-time Frontend Developer (all genders) #work&study #Angular #HTML #CSS/SCSS #git,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 300 EUR/mesiac,/praca/erste-digital/O4552609,2023-04-17
316,PLC programátor,Banská Bystrica,"MTS, spol. s r.o.",None,/praca/mts/O4552942,2023-04-17
317,Softvérový inžinier v priemyselnej automatizácii,Krivá,"MTS, spol. s r.o.",7 EUR/hod.,/praca/mts/O4472011,2023-04-17
318,Full Stack Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ZWIZU, spol. s r. o.",1 300 - 2 500 EUR/mesiac,/praca/zwizu/O4547656,2023-04-17
319,Senior Java Developer for eMobility,Remote work,Fpt Slovakia s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/fpt-slovakia/O4552780,2023-04-17
320,SAP ABAB developer ,Ilava,BizLink Industry Slovakia spol. s r. o.,3 500 EUR/mesiac,/praca/bizlink-industry-slovakia/O4475260,2023-04-17
321,Machine SW Developer (C++) - študent VŠ,Nitra,Muehlbauer Technologies s.r.o.,2 200 EUR/mesiac,/praca/muehlbauer-technologies/O4458433,2023-04-17
322,.NET developer/ka,"Kálov 356, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","codium, s.r.o.",2 400 EUR/mesiac,/praca/codium/O4552731,2023-04-17
323,Premium Technical Support,Remote work,Arcondis Solutions s.r.o.,5 EUR/hod.,/praca/arcondis-solutions/O4551883,2023-04-17
324,Internship for Software Engineer,Bratislava,"Nokia Slovakia, a.s.",2 500 - 4 000 EUR/mesiac,/praca/nokia-slovakia/O1597521,2023-04-17
325,QA Software Engineer - debug specialist,"Bratislava, Slovakia (Job with occasional home office)","Nokia Slovakia, a.s.",2 200 EUR/mesiac,/praca/nokia-slovakia/O4391536,2023-04-17
326,React Native programátor (mobile) - Trnava,"Bernolákova 49, Trnava, Slovensko (Job with occasional home office)",mantro s.r.o.,6 EUR/hod.,/praca/mantro/O4489338,2023-04-17
327,Srdcom programátor .NET (medior - senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",2 000 EUR/mesiac,/praca/anasoft-apr/O4120784,2023-04-17
328,C/C++ Embedded Developer Automotive - Medior / Senior ,Práce z domu,CIT-Con SK s. r. o.,3 500 EUR/mesiac,/praca/cit-con-sk/O4232389,2023-04-17
329,ABAP Developer (Medior/Senior),Remote work,IT-Impulse s. r. o.,3 000 EUR/mesiac,/praca/it-impulse/O4513546,2023-04-17
330,Java developer,Bratislava,CPL Jobs s.r.o.,2 200 - 3 500 EUR/mesiac,/praca/cpl-jobs/O4552344,2023-04-17
331,Solution Architect Digital Channels,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 300 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4534244,2023-04-17
332,Developer pre centrálne bankové systémy,Bratislava,"Tatra banka, a.s.",None,/praca/tatra-banka/O4534115,2023-04-17
333,Javascript Developer,"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,2 300 EUR/mesiac,/praca/synpulse-slovakia/O4552222,2023-04-17
334,.NET Backend developer,"Galvaniho, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Solutions, a.s.",2 100 EUR/mesiac,/praca/asseco-solutions/O4528477,2023-04-17
335,Chceš vidieť výsledok svojej práce? Pracuj ako Java Smart Industry developer (Medior -Senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",2 300 EUR/mesiac,/praca/anasoft-apr/O3845087,2023-04-17
336, Programátor PLC,Košice,ATS Industrial Automation s.r.o.,2 400 EUR/mesiac,/praca/ats-industrial-automation/O4552160,2023-04-17
337,Backend C# .NET Developer / Data Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KOMIX SK s.r.o.,3 000 EUR/mesiac,/praca/komix-sk/O4552134,2023-04-17
338,Dlhodobá brigáda pre študenta VŠ v banke na divízii IT a digitalizácie (odbor IT Vývoj),Žilina,"Prima banka Slovensko, a.s.",1 800 EUR/mesiac,/praca/prima-banka-slovensko/O4552099,2023-04-17
339,AI špecialista / programátor,Dubnica nad Váhom,"ZTS - VÝSKUM A VÝVOJ, a.s.",4 500 - 5 200 EUR/mesiac,/praca/zts-vyskum-a-vyvoj/O4529012,2023-04-17
340,[Senior] Software Engineer - Java Developer ( all genders welcome ),"Meidling, Vienna, Austria (Job with occasional home office)",paysafecard.com Wertkarten GmbH,5 EUR/hod.,/praca/paysafecard-com-wertkarten-gmbh/O4552067,2023-04-17
341,[Mid-Level] Software Engineer - Java Developer ( all genders welcome ),"Meidling, Vienna, Austria (Job with occasional home office)",paysafecard.com Wertkarten GmbH,2 000 EUR/mesiac,/praca/paysafecard-com-wertkarten-gmbh/O4552061,2023-04-17
342,[Junior] Software Engineer - Java Developer ( all genders welcome ),"Meidling, Vienna, Austria (Job with occasional home office)",paysafecard.com Wertkarten GmbH,4 642 EUR/mesiac,/praca/paysafecard-com-wertkarten-gmbh/O4552049,2023-04-17
343,SW Developer pre oblasť automotive (C / Matlab Simulink),Kysucké Nové Mesto,SCHAEFFLER,3 214 EUR/mesiac,/praca/schaeffler/O4551989,2023-04-17
344,Frontend Developer,Remote work,"Foundation, s.r.o.",2 714 EUR/mesiac,/praca/foundation/O4551918,2023-04-17
345,PHP Developer / PHP SW Engineer (Innovative Fin-tech company with in-house development),"Pradiareň 1900, Svätoplukova, Ružinov, Slovakia, Bratislava (Job with occasional home office)",Multitude IT Labs (as part of Multitude Group),1 500 - 2 500 EUR/mesiac,/praca/multitude-it-labs-as-part-of-multitude-group/O4529940,2023-04-17
346,Mid. / Senior .NET developer ,Práca z domu,"Unlimit Recruitment, s.r.o.",2 300 EUR/mesiac,/praca/unlimit-recruitment/O3578184,2023-04-17
347,Application Developer,"Brno-střed, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",2 000 EUR/mesiac,/praca/advantage-consulting/O4551682,2023-04-17
348,Front-end Web Developer,"Brno-střed, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",2 000 - 3 500 EUR/mesiac,/praca/advantage-consulting/O4551685,2023-04-17
349,Zkušený Kotliňák na Backend,"Praha, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",None,/praca/advantage-consulting/O4551687,2023-04-17
350,IT konzultant,"Zvolen, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Natuvion Slovakia s.r.o.,None,/praca/natuvion-slovakia/O4030162,2023-04-17
351,Java Developer,"Prague, Czechia (Job with occasional home office)",Linum Consult,None,/praca/linum-consult/O4551833,2023-04-17
352,Senior C# Developer,"Prague, Czechia (Job with occasional home office)",Linum Consult,1 500 - 2 500 EUR/mesiac,/praca/linum-consult/O4551816,2023-04-17
353,"Junior Developer (HTML, React, VUE.js)",Trnava,EMIS s.r.o.,None,/praca/emis/O4551802,2023-04-17
354,Spring Boot Senior Developer ,Remote work,"VITA COM BUSINESS EURÓPA, s.r.o.",None,/praca/vita-com-business-europa/O4551786,2023-04-17
355,IT Analytik - medior/senior,"Banskobystrický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,1 300 - 1 800 EUR/mesiac,/praca/trigon-consulting/O4402461,2023-04-17
356,Java developer - junior,"Banskobystrický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,2 500 EUR/mesiac,/praca/trigon-consulting/O4442282,2023-04-17
357,Senior IT Architekt,Práca z domu,TRIGON Consulting s.r.o.,1 800 EUR/mesiac,/praca/trigon-consulting/O4466093,2023-04-17
358,Senior Java Software Engineer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 000 EUR/mesiac,/praca/erste-digital/O4551420,2023-04-17
359, Programátor PLC,Bratislava,ATS Industrial Automation s.r.o.,3 000 EUR/mesiac,/praca/ats-industrial-automation/O4551669,2023-04-17
360,Front-end Developer - junior,Bratislava,PwC,2 800 EUR/mesiac,/praca/pwc/O4531390,2023-04-17
361,Experienced / Senior .NET Software Engineer,Košice,Infobip,1 800 EUR/mesiac,/praca/infobip/O4510320,2023-04-17
362,Angular Developer,"Košice, Slovakia (Job with occasional home office)","NESS KE, s.r.o.",1 700 EUR/mesiac,/praca/ness-ke/O4374557,2023-04-17
363,Android Developer (DOT product),"Lakeside Park 02, Tomášikova, Nové Mesto, Slovakia, Bratislava (Job with occasional home office)","Innovatrics, s.r.o.",2 000 EUR/mesiac,/praca/innovatrics/O4334885,2023-04-17
364,"Software architect - TPP, Remote",Košice,Grafton Slovakia s.r.o.,2 100 EUR/mesiac,/praca/grafton-slovakia/O4551564,2023-04-17
365,Junior Integration Engineer,"Kopčianska, Petržalka, Slovakia, Bratislava (Job with occasional home office)","cargo-partner SR, s.r.o.",2 500 EUR/mesiac,/praca/cargo-partner-sr/O4230266,2023-04-17
366,IT Architekt,Práca z domu,CODERAMA s. r. o.,3 300 - 4 500 EUR/mesiac,/praca/coderama/O4525691,2023-04-17
367,.Net developer (medior/senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",1 200 EUR/mesiac,/praca/anasoft-apr/O3025370,2023-04-17
368,Programátor ,"Mostová 41, 932 01 Veľký Meder","Edscha Velky Meder, s.r.o.",4 000 - 6 000 EUR/mesiac,/praca/edscha-velky-meder/O4340332,2023-04-17
369,Senior softvérový vývojár - Load and performance test  - Home Office / Office,Práca z domu,msg life Slovakia s.r.o.,3 000 - 5 500 EUR/mesiac,/praca/msg-life-slovakia/O4531439,2023-04-17
370,Senior Software Engineer (CRM systém),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ESET, spol. s r.o.",1 500 EUR/mesiac,/praca/eset/O4032222,2023-04-17
371,Embedded C Junior Software Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203266,2023-04-17
372,Embedded C Junior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 500 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203260,2023-04-17
373,Electronic Hardware Developer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 300 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O3630812,2023-04-17
374,Senior backend developer/ka - C++,"Bottova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Seznam.cz Slovensko, s.r.o.",1 300 EUR/mesiac,/praca/seznam-cz-slovensko/O4551476,2023-04-17
375,Backend PHP Developer pre Bistro.sk (ZA/BA),"Poštová, Žilina-Vlčince, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Bistro.sk, s. r. o.",1 100 - 2 000 EUR/mesiac,/praca/bistro-sk/O4488409,2023-04-17
376,"Vývojáři všech specializací, 100 % home office",Práce z domu,radixal s.r.o.,2 500 - 4 000 EUR/mesiac,/praca/radixal/O4533672,2023-04-17
377,C# developer - student position,"Žilina Region, Slovakia, Žilina region (Job with occasional home office)",Siemens Slovensko,1 800 EUR/mesiac,/praca/siemens-slovensko/O4533535,2023-04-17
378,Fullstack developer - student position,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,None,/praca/siemens-slovensko/O4533530,2023-04-17
379,Senior Python Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",5 EUR/hod.,/praca/accenture/O4515955,2023-04-17
380,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,5 EUR/hod.,/praca/siemens-slovensko/O4278275,2023-04-17
381,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 800 - 4 300 EUR/mesiac,/praca/siemens-slovensko/O4278272,2023-04-17
382,JAVA Developer,Remote work,DXC Technology,2 000 EUR/mesiac,/praca/dxc-technology/O4454484,2023-04-17
383,Senior Developer,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,2 000 EUR/mesiac,/praca/swiss-re/O4551403,2023-04-17
384,SWIFT developer (m/ž),Práca z domu,TRIGON Consulting s.r.o.,1 600 - 2 500 EUR/mesiac,/praca/trigon-consulting/O4545993,2023-04-17
385,Principal SW Engineer for Odds tribe,"Jurkovičova Tepláreň, Bratislava, Slovakia (Job with occasional home office)",Sportradar,2 000 EUR/mesiac,/praca/sportradar/O4316297,2023-04-17
386,Fullstack Senior Software Engineer,"Jurkovičova Tepláreň, Bottova, Old Town, Slovakia, Bratislava (Job with occasional home office)",Sportradar,2 500 EUR/mesiac,/praca/sportradar/O4551311,2023-04-17
387,Web Apps Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KROS a.s.,5 000 EUR/mesiac,/praca/kros/O4086308,2023-04-17
388,Global Web Producer,"Bratislava, Slovakia (Job with occasional home office)","ESET, spol. s r.o.",4 000 EUR/mesiac,/praca/eset/O3964085,2023-04-17
389,Senior Full-stack Developer (React),Práca z domu,"NESS KE, s.r.o.",1 400 - 3 000 EUR/mesiac,/praca/ness-ke/O4551250,2023-04-17
390,SQL Data engineer – product team (100% remote),Remote work,S&you by SYNERGIE,1 600 EUR/mesiac,/praca/s-you-by-synergie/O4551244,2023-04-17
391,SAP Programátor/ ABAP Developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Anodius, a. s.",2 600 EUR/mesiac,/praca/anodius/O4551203,2023-04-17
392,O365/SharePoint developer,"Galvaniho 19, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","exe, a.s.",3 000 EUR/mesiac,/praca/exe/O4530820,2023-04-17
393,Full stack Web vývojár ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Solver IT s.r.o.,2 000 EUR/mesiac,/praca/solver-it/O844629,2023-04-17
394,Java Developer (Backend),"Staré Grunty, Karlova Ves","N I K É , spol. s r.o.",2 000 EUR/mesiac,/praca/n-i-k-e/O4550978,2023-04-17
395,.NET programátor desktopových aplikácií,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KROS a.s.,2 200 EUR/mesiac,/praca/kros/O4510547,2023-04-17
396,Senior Test Automation Engineer,"Čajakova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Softplan Slovakia, s.r.o.",2 000 EUR/mesiac,/praca/softplan-slovakia/O4550440,2023-04-17
397,Test Automation Engineer,"Čajakova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Softplan Slovakia, s.r.o.",1 700 - 3 000 EUR/mesiac,/praca/softplan-slovakia/O4550441,2023-04-17
398,Embedded C++ softvérový/-á vývojár/-ka,"Galvaniho, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",HMH s.r.o.,2 500 EUR/mesiac,/praca/hmh/O4494840,2023-04-17
399,Junior integračný špecialista - vhodné aj pre absolventa,"Einsteinova, Petržalka","O2 Slovakia, s.r.o.",1 700 - 2 300 EUR/mesiac,/praca/o2-slovakia/O4486053,2023-04-17
400,Integračný Špecialista / Integration Specialist,"Einsteinova, Petržalka","O2 Slovakia, s.r.o.",2 200 EUR/mesiac,/praca/o2-slovakia/O4486030,2023-04-17
401,Softvérový architekt (Java / Spring / Cloud Services / DevOps) - Home Office/Office,Práca z domu,msg life Slovakia s.r.o.,1 600 EUR/mesiac,/praca/msg-life-slovakia/O4550843,2023-04-17
402,"Java Developer (public health) - BA, BB","Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 200 EUR/mesiac,/praca/asseco-central-europe/O4550814,2023-04-17
403,ABAP programátor (junior aj senior),Bratislava,Natuvion Slovakia s.r.o.,3 000 EUR/mesiac,/praca/natuvion-slovakia/O3499974,2023-04-17
404,ABAP/FIORI Developer ,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EY – Ernst & Young,2 500 EUR/mesiac,/praca/ey-ernst-young/O4356833,2023-04-17
405,SAP Fiori programátor /remote/,Práca z domu,"gd - Team, a.s.",1 600 - 4 000 EUR/mesiac,/praca/gd-team/O4550778,2023-04-17
406,Software Developer (Junior/Medior),"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ICT Solutions, s.r.o.",1 500 - 3 000 EUR/mesiac,/praca/ict-solutions/O4510632,2023-04-17
407,.Net Software Engineer (possibility of remote work up to 80%),Remote work,"Zurich Insurance Company Ltd, organizačná zložka",3 000 EUR/mesiac,/praca/zurich-insurance-company-ltd-organizacna-zlozka/O4550723,2023-04-17
408,Development lead for Python,"Bratislava, Slovak Republic (Job with occasional home office)","Zurich Insurance Company Ltd, organizačná zložka",1 400 EUR/mesiac,/praca/zurich-insurance-company-ltd-organizacna-zlozka/O4550724,2023-04-17
409,Lead Data Integration and API Engineer,"Bratislava, Slovakia (Job with occasional home office)",Takeda,3 000 EUR/mesiac,/praca/takeda/O4550685,2023-04-17
410,Java developer/ka Medior/Senior,Bratislava,ZENTITY Slovakia s.r.o.,3 100 EUR/mesiac,/praca/zentity-slovakia/O3599068,2023-04-17
411,Azure Cloud Engineer (all genders),"Košice, Slovakia (Job with occasional home office)",Erste Digital,4 200 EUR/mesiac,/praca/erste-digital/O4549823,2023-04-17
412,Azure Cloud Engineer (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 700 - 6 400 EUR/mesiac,/praca/erste-digital/O4549819,2023-04-17
413,Experienced Angular Developer,Remote work,Visma Labs s.r.o.,3 200 EUR/mesiac,/praca/visma-labs/O4550647,2023-04-17
414,Senior Angular Developer ,Práca z domu,Visma Labs s.r.o.,3 200 EUR/mesiac,/praca/visma-labs/O4550622,2023-04-17
415,Špecialista – programátor projektant - TI / Telco & Network,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","PERSONALITY, s.r.o.",2 700 EUR/mesiac,/praca/personality/O4550618,2023-04-17
416,Technical Architect,"Prievozská, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",3 200 EUR/mesiac,/praca/foresservices/O4501658,2023-04-17
417,Support Developer,"Prievozská, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",3 000 EUR/mesiac,/praca/foresservices/O4502868,2023-04-17
418,Senior full-stack developer (.NET Framework/Core  + Angular),"Prievozská, Ružinov, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",2 500 EUR/mesiac,/praca/foresservices/O4502865,2023-04-17
419,"FullStack - React, TypeScript, Node.js - vývoj webových aplikácií v oblasti Geografických informačných systémov (GIS)",Práca z domu,SKYMOVE s.r.o.,2 000 EUR/mesiac,/praca/skymove/O4550549,2023-04-17
420,Full Stack Developer  (TPP alebo s.r.o.),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profinit Slovakia, s.r.o. (člen skupiny Profinit)",2 000 EUR/mesiac,/praca/profinit-slovakia-clen-skupiny-profinit/O4550531,2023-04-17
421,Build Systems Administrator,"Einsteinova 33, Petržalka",Metrohm Research Slovakia s. r. o.,2 500 - 4 000 EUR/mesiac,/praca/metrohm-research-slovakia/O3244237,2023-04-17
422,C#/.NET SW Developer (Agile Swiss company) - Mid / Senior,"Einsteinova 33, Petržalka",Metrohm Research Slovakia s. r. o.,2 500 - 4 000 EUR/mesiac,/praca/metrohm-research-slovakia/O3238943,2023-04-17
423,Analytics Solutions Engineer with JAVA,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,2 500 EUR/mesiac,/praca/swiss-re/O4472388,2023-04-17
424,Senior Backend Developer (PHP),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,2 600 - 4 600 EUR/mesiac,/praca/simplaq/O4550460,2023-04-17
425,Strong Middle WordPress Developer,Remote work,"Altamira Softworks, s. r. o.",2 000 EUR/mesiac,/praca/altamira-softworks/O4532824,2023-04-17
426,Experienced C# developer,Bratislava,Siemens Slovensko,2 500 - 3 400 EUR/mesiac,/praca/siemens-slovensko/O4496488,2023-04-17
427,C# developer,Žilina,Siemens Slovensko,1 500 - 2 500 EUR/mesiac,/praca/siemens-slovensko/O4466408,2023-04-17
428,SW Developer Student with Linux focus,Bratislava,Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4298284,2023-04-17
429,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 200 EUR/mesiac,/praca/siemens-slovensko/O4277115,2023-04-17
430,Senior Python Developer,Bratislava,NeCaSo s. r. o.,5 EUR/hod.,/praca/necaso/O4550236,2023-04-17
431,Senior JavaScript (Pixi) Developer,Bratislava,NeCaSo s. r. o.,2 000 EUR/mesiac,/praca/necaso/O4550235,2023-04-17
432,CTO,Bratislava,NeCaSo s. r. o.,2 000 EUR/mesiac,/praca/necaso/O4549781,2023-04-17
433,Site Reliability Engineer Lead - DevOps Lead,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,2 000 EUR/mesiac,/praca/blueprint-power-slovakia/O4550226,2023-04-17
434,Java developer pre ČSOB Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 000 EUR/mesiac,/praca/csob-financna-skupina/O4529671,2023-04-17
435,Java developer Junior pre ČSOB Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,5 500 EUR/mesiac,/praca/csob-financna-skupina/O4529672,2023-04-17
436,IT Architect,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 200 EUR/mesiac,/praca/csob-financna-skupina/O4529664,2023-04-17
437,.NET Developer pre ČSOB,Bratislava,ČSOB Finančná skupina,1 500 EUR/mesiac,/praca/csob-financna-skupina/O4550199,2023-04-17
438,.NET junior programátor,"Kutlíkova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Steinringer WEB and IT solutions, s.r.o.",3 000 EUR/mesiac,/praca/steinringer-web-and-it-solutions/O2409499,2023-04-17
439,Senior Backend Developer,Práca z domu,PROSIGHT Slovensko a.s.,2 000 EUR/mesiac,/praca/prosight-slovensko/O4549924,2023-04-17
440,Angular Developer,"Nivy Tower, Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)",SmartHead Co. s.r.o.,2 000 EUR/mesiac,/praca/smarthead-co/O4549309,2023-04-17
441,Embedded C Senior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",30 EUR/hod.,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203290,2023-04-17
442,Embedded C Senior Software Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203306,2023-04-17
443,Junior backend node.js developer,Remote work,GymBeam s.r.o.,2 000 EUR/mesiac,/praca/gymbeam/O4549844,2023-04-17
444,Senior node.js developer for serverless e-commerce ecosystem,Remote work,GymBeam s.r.o.,1 600 - 2 000 EUR/mesiac,/praca/gymbeam/O4549834,2023-04-17
445,Human-machine Interface Engineer - Senior,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,2 800 - 3 800 EUR/mesiac,/praca/blueprint-power-slovakia/O4549808,2023-04-17
446,SCRUM Master,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",PosAm spol. s r.o.,4 500 EUR/mesiac,/praca/posam/O4549799,2023-04-17
447,Solution Architect pre oblasť digitálneho vývoja,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,3 000 EUR/mesiac,/praca/csob-financna-skupina/O4529680,2023-04-17
448,Developer Automatických Testov  (mid),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Descartes Systems (Slovakia) s.r.o.,2 800 EUR/mesiac,/praca/descartes-systems-slovakia/O4549092,2023-04-17
449,Gain Fintech experience as an IT Trainee (graduate program) ,"Námestie Mateja Korvína, Bratislava, Slovakia (Job with occasional home office)",RPC,2 200 EUR/mesiac,/praca/rpc/O4546106,2023-04-17
450,JAVA developer (mid/senior) - fully remote,Práca z domu,Liberum s. r. o.,1 400 EUR/mesiac,/praca/liberum/O4549557,2023-04-17
451,Senior Database Programmer,040 11 Košice,Deutsche Telekom IT Solutions Slovakia,3 500 - 5 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4531489,2023-04-17
