ID,Main,Location,Corporation,Salary,Href,Date
464,Java developer for sports statistics (BE),"Jurkovičova Tepláreň, Bratislava, Slovakia (Job with occasional home office)",Sportradar,2 000 EUR/mesiac,/praca/sportradar/O4318914,2023-03-21
465,Java+React FE developer / Živnosť / Kontrakt,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,2 000 EUR/mesiac,/praca/seiteq/O4515364,2023-03-21
466,Programátor pre DCS systémy,Bratislava,Siemens Slovensko,2 800 - 4 300 EUR/mesiac,/praca/siemens-slovensko/O4534528,2023-03-21
467,Práca pre CNC programátora ! ,Kolárovo,LUMITECH spol. s r.o.,2 800 - 4 300 EUR/mesiac,/praca/lumitech/O4533308,2023-03-21
468,BackEnd Python Developer,Bratislava,QORPO s. r. o.,2 800 - 4 300 EUR/mesiac,/praca/qorpo/O4534365,2023-03-21
469,"Java/Kotlin Developer (remote, Bratislava/ Košice)",Práca z domu,"ARTIN Solutions, s.r.o.",1 800 EUR/mesiac,/praca/artin-solutions/O4525862,2023-03-21
470,Junior/Medior C++ Software Developer,Trenčín,"Virtual Reality Media, a.s.",2 800 - 4 300 EUR/mesiac,/praca/virtual-reality-media/O4534294,2023-03-21
471,Senior programátor C#,"Nové Zámky, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Imaweb, s. r. o.",2 300 EUR/mesiac,/praca/imaweb/O4534293,2023-03-21
472,Junior programátor C#,"Nové Zámky, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Imaweb, s. r. o.",2 400 EUR/mesiac,/praca/imaweb/O4534289,2023-03-21
473,Programátor/programátorka pre aplikáciu počítačových systémov ,Nová Dubnica,EVPÚ a.s.,3 000 EUR/mesiac,/praca/evpu/O4534282,2023-03-21
474,Junior/Medior 3D Software Developer,"Rybárska 1, Trenčín","Virtual Reality Media, a.s.",1 800 EUR/mesiac,/praca/virtual-reality-media/O4534278,2023-03-21
475,Robotik - programátor priemyselných robotov,"Továrenská 1, 018 41 Dubnica nad Váhom",Matador Group,4 500 - 5 200 EUR/mesiac,/praca/matador-group/O4192152,2023-03-21
476,Solution Architect Digital Channels,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",5 EUR/hod.,/praca/uniqa-group-service-center-slovakia/O4534244,2023-03-21
477,PHP programátor - homeoffice,Práca z domu,Izzy Trading s.r.o.,2 000 EUR/mesiac,/praca/izzy-trading/O4534242,2023-03-21
478,Penetration Tester (Ethical Hacker),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ESET, spol. s r.o.",4 642 EUR/mesiac,/praca/eset/O4475461,2023-03-21
479,Senior Scientific Programmer C++,"Bottova 2a, Bratislava, Slovakia (Job with occasional home office)",Solargis s. r. o.,3 214 EUR/mesiac,/praca/solargis/O4515832,2023-03-21
480,DevOps Engineer,Bratislava,Siemens Slovensko,2 714 EUR/mesiac,/praca/siemens-slovensko/O4534116,2023-03-21
481,Developer pre centrálne bankové systémy,Bratislava,"Tatra banka, a.s.",1 500 - 2 500 EUR/mesiac,/praca/tatra-banka/O4534115,2023-03-21
482,Software Developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",JUMP soft a.s.,1 400 EUR/mesiac,/praca/jump-soft/O4502245,2023-03-21
483,Programátor CNC strojov,"Coburgova 82, Trnava",COLAB a.s.,None,/praca/colab/O4405289,2023-03-21
484,Junior MS Dynamics CRM Developer ,Bratislava,"Unlimit Recruitment, s.r.o.",1 700 EUR/mesiac,/praca/unlimit-recruitment/O4533893,2023-03-21
485,Web-developer for map applications,"Bottova 2a, Bratislava, Slovakia (Job with occasional home office)",Solargis s. r. o.,2 000 EUR/mesiac,/praca/solargis/O4533401,2023-03-21
486,"Vývojáři všech specializací, 100 % home office",Práce z domu,radixal s.r.o.,2 300 EUR/mesiac,/praca/radixal/O4533672,2023-03-21
487,Konzultant/vývojář SAP - i absolventi (35 - 70 000 Kč),"Praha, Česko","Advantage Consulting, s.r.o.",2 500 EUR/mesiac,/praca/advantage-consulting/O4488531,2023-03-21
488,.NET Developer  / junior,"Vajnorská 158, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",MicroStep - HDO s.r.o.,3 300 - 4 500 EUR/mesiac,/praca/microstep-hdo/O4141331,2023-03-21
489,C# / .NET Developer Junior,"Továrenská, Dubnica nad Váhom",Matador Group,1 200 EUR/mesiac,/praca/matador-group/O4517813,2023-03-21
490,PLC programátor senior,"M. Gorkého 820, 018 51 Nová Dubnica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",NES Nová Dubnica s.r.o.,3 000 - 5 500 EUR/mesiac,/praca/nes-nova-dubnica/O4533634,2023-03-21
491,Software Developer,"Príles, Trenčianska Teplá-Príles, Slovakia (Job with occasional home office)",KUK COILS Slovakia s. r. o.,4 000 - 6 000 EUR/mesiac,/praca/kuk-coils-slovakia/O1516764,2023-03-21
492,Senior C++ Software Developer,"Košice, Slovak Republic",Solar Turbines Slovakia s.r.o.,3 000 - 5 500 EUR/mesiac,/praca/solar-turbines-slovakia/O4533578,2023-03-21
493,C# developer - student position,"Žilina Region, Slovakia, Žilina region (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O4533535,2023-03-21
494,Fullstack developer - student position,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 800 EUR/mesiac,/praca/siemens-slovensko/O4533530,2023-03-21
495,Software Developer in Air Traffic Management ,Remote work,FREQUENTIS Solutions & Services s. r. o.,35 EUR/hod.,/praca/frequentis-solutions-services/O4417008,2023-03-21
496,Fullstack Engineer for e-commerce project,Remote work,GlobalLogic Slovakia s.r.o.,1 800 EUR/mesiac,/praca/globallogic-slovakia/O4533496,2023-03-21
497,Software developer - Student,"Žilina Region, Slovakia, Žilina region (Job with occasional home office)",Siemens Slovensko,None,/praca/siemens-slovensko/O4533487,2023-03-21
498,ERP Supervisor,Topoľčany,Pankl Automotive Slovakia s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/pankl-automotive-slovakia/O4530705,2023-03-21
499,IT Tester (Medior/Senior),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",CODERAMA s. r. o.,2 000 EUR/mesiac,/praca/coderama/O4533465,2023-03-21
500,Java Developer ,Bratislava,Bencor s.r.o.,1 800 EUR/mesiac,/praca/bencor/O4510906,2023-03-21
501,Java programátor,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Persona Grata HR s.r.o.,1 600 EUR/mesiac,/praca/persona-grata-hr/O4533376,2023-03-21
502,Cloud Engineer (m/w/d) AWS,Práca z domu,Raiffeisen Informatik SK s.r.o.,2 600 EUR/mesiac,/praca/raiffeisen-informatik-sk/O4160435,2023-03-21
503,DevSecOps Engineer,Remote work,Pro HR,3 000 EUR/mesiac,/praca/pro-hr/O4334191,2023-03-21
504,Ruby on Rails Developer (junior/medior/senior),Remote work,Pro HR,3 700 EUR/mesiac,/praca/pro-hr/O4020862,2023-03-21
505,Senior Django developer,Práca z domu,CODERAMA s. r. o.,2 000 EUR/mesiac,/praca/coderama/O4452162,2023-03-21
506,Python data engineer junior/medior (on site),"SKY PARK Offices, Bottova, Bratislava",Solargis s. r. o.,2 000 EUR/mesiac,/praca/solargis/O4150511,2023-03-21
507,Scientific software and data engineer (on site),"SKY PARK Offices, Bottova, Bratislava, Slovakia (Job with occasional home office)",Solargis s. r. o.,2 000 EUR/mesiac,/praca/solargis/O4218042,2023-03-21
508,C++ Junior Software Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 200 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4209598,2023-03-21
509,C++ Senior Software Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4209582,2023-03-21
510,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,1 700 - 3 000 EUR/mesiac,/praca/siemens-slovensko/O4278275,2023-03-21
511,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4278272,2023-03-21
512,Join our Mobile community! (iOS/Android/Hybrid),Bratislava,IBM,1 700 - 2 300 EUR/mesiac,/praca/ibm/O4255645,2023-03-21
513,Web Developer / Software Developer PHP for Pimcore,Remote work,"LOEWE, s.r.o.",2 200 EUR/mesiac,/praca/loewe/O4513047,2023-03-21
514,IT Tester (Banking),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",1 600 EUR/mesiac,/praca/asseco-central-europe/O4533192,2023-03-21
515,"Senior Developer (HTML, React, VUE.js, C#, SQL)","Trnava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EMIS s.r.o.,2 300 EUR/mesiac,/praca/emis/O4533184,2023-03-21
516,Automation Tester + Java - remote,Práca z domu,STENGL a.s.,2 400 EUR/mesiac,/praca/stengl/O4533129,2023-03-21
517,PLC Programátor,"Priemyselná 2, Žilina","TECHNOALPIN EAST EUROPE, s.r.o.",3 000 EUR/mesiac,/praca/technoalpin-east-europe/O4482569,2023-03-21
518,FrontEnd Developer,Žilina,FUERGY Industries j. s. a.,1 800 EUR/mesiac,/praca/fuergy-industries-j/O4508073,2023-03-21
519,Application developer,Žilina,FUERGY Industries j. s. a.,4 500 - 5 200 EUR/mesiac,/praca/fuergy-industries-j/O4508001,2023-03-21
520,Python Developer,Žilina,FUERGY Industries j. s. a.,5 EUR/hod.,/praca/fuergy-industries-j/O4508089,2023-03-21
521,Liferay/Java developer,Práca z domu,STENGL a.s.,2 000 EUR/mesiac,/praca/stengl/O4509335,2023-03-21
522,FrontEnd Developer,Bratislava,QORPO s. r. o.,1 800 EUR/mesiac,/praca/qorpo/O4532846,2023-03-21
523,Strong Middle WordPress Developer,Remote work,"Altamira Softworks, s. r. o.",None,/praca/altamira-softworks/O4532824,2023-03-21
524,React Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Unicorn,1 500 - 2 500 EUR/mesiac,/praca/unicorn/O4470599,2023-03-21
525,PHP Backend vývojár/ka v e-commerce,"Blueweb s.r.o., M. R. Štefánika, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Blueweb s.r.o.,2 000 EUR/mesiac,/praca/blueweb/O4512747,2023-03-21
526,Frontend Developer ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",1 800 EUR/mesiac,/praca/websupport/O4014739,2023-03-21
527,Python Developer/ka ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",1 600 EUR/mesiac,/praca/websupport/O4494407,2023-03-21
528,PHP Developer/ka ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",2 600 EUR/mesiac,/praca/websupport/O3969658,2023-03-21
529,Teamleader/-ka oddelenia zdieľaných aplikačných služieb,Bratislava,ČSOB Finančná skupina,3 000 EUR/mesiac,/praca/csob-financna-skupina/O4532656,2023-03-21
530,Junior Java Engineer,Remote work,GlobalLogic Slovakia s.r.o.,2 000 EUR/mesiac,/praca/globallogic-slovakia/O4532555,2023-03-21
531,Junior developer - Delphi,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,2 000 EUR/mesiac,/praca/trigon-consulting/O4510780,2023-03-21
532,PHP Senior,Práca z domu,TSS Group a. s.,2 200 EUR/mesiac,/praca/tss-group/O4512524,2023-03-21
533,Python developer,Práca z domu,Hyperia s.r.o.,2 000 EUR/mesiac,/praca/hyperia/O4507691,2023-03-21
534,PHP developer,Práca z domu,Hyperia s.r.o.,1 700 - 3 000 EUR/mesiac,/praca/hyperia/O4411789,2023-03-21
535,Java Developer - Medior/Senior,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovensko IT, a. s.",2 500 EUR/mesiac,/praca/slovensko-it/O4275876,2023-03-21
536,Frontend / Angular Developer,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",1 700 - 2 300 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4171775,2023-03-21
537,Head of Software Solutions,Nitra,Muehlbauer Technologies s.r.o.,2 200 EUR/mesiac,/praca/muehlbauer-technologies/O4511193,2023-03-21
538,MS SharePoint Administrátor / Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",MICROCOMP - Computersystém s.r.o.,1 600 EUR/mesiac,/praca/microcomp-computersystem/O4471624,2023-03-21
539,Tester SW (Automatizované testovanie),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,2 200 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4514771,2023-03-21
540,Experienced Vue.JS developer,Bratislava,Siemens Slovensko,3 000 EUR/mesiac,/praca/siemens-slovensko/O4496488,2023-03-21
541,C# developer,Žilina,Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4466408,2023-03-21
542,SW Developer Student with Linux focus,Bratislava,Siemens Slovensko,1 600 - 4 000 EUR/mesiac,/praca/siemens-slovensko/O4298284,2023-03-21
543,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 500 - 3 000 EUR/mesiac,/praca/siemens-slovensko/O4277115,2023-03-21
544,SharePoint / Power Platform Developer,"Bratislava, Slovakia (Job with occasional home office)",IBM,2 000 EUR/mesiac,/praca/ibm/O4230693,2023-03-21
545,Web/Mobile Developer for Smart Building Applications (Angular),"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 500 - 2 500 EUR/mesiac,/praca/siemens-slovensko/O3943129,2023-03-21
546,Java programátor senior - Home Office/Office Žilina,"Priemyselná 2, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",msg life Slovakia s.r.o.,1 400 EUR/mesiac,/praca/msg-life-slovakia/O4532189,2023-03-21
547,Java programátor medior - Home Office/Office Žilina,"Priemyselná 2, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",msg life Slovakia s.r.o.,None,/praca/msg-life-slovakia/O4532188,2023-03-21
548,Automatizácia / Commissioning,"Nemecko, Rakúsko (Práca vyžaduje cestovanie)",FOPA WORLD s. r. o.,1 700 EUR/mesiac,/praca/fopa-world/O4532123,2023-03-21
549,ABAP Developer (Medior/Senior),Remote work,IT-Impulse s. r. o.,2 000 EUR/mesiac,/praca/it-impulse/O4513546,2023-03-21
550,Cloud Engineer,"Bratislava, Slovak Republic",CPL Jobs s.r.o.,2 000 EUR/mesiac,/praca/cpl-jobs/O4532000,2023-03-21
551,Application Developer - Experience Front End,Košice,IBM,1 700 - 3 000 EUR/mesiac,/praca/ibm/O4465560,2023-03-21
552,Data Engineer (vývoj BI & DWH),Práca z domu,Pro HR,2 500 EUR/mesiac,/praca/pro-hr/O4531882,2023-03-21
553,"ETL Engineer (SQL, Hadoop)","Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,1 700 - 2 300 EUR/mesiac,/praca/pro-hr/O4531881,2023-03-21
554,Experienced .NET dev wanted! 100% remote possible,Bratislava,Telus Agriculture & Consumer Goods,1 500 - 2 500 EUR/mesiac,/praca/telus-agriculture-consumer-goods/O4531827,2023-03-21
555,Chceš vidieť výsledok svojej práce? Pracuj ako Java Smart Industry developer (Medior -Senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",1 400 EUR/mesiac,/praca/anasoft-apr/O3845087,2023-03-21
556,.Net developer (medior/senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",None,/praca/anasoft-apr/O3025370,2023-03-21
557,Experienced React developer needed. 100% remote ,Remote work,Telus Agriculture & Consumer Goods,1 700 EUR/mesiac,/praca/telus-agriculture-consumer-goods/O4199654,2023-03-21
558,Baví ťa práca s SQL? Pridaj sa do nášho tímu.,"Mlynská dolina, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",2 000 EUR/mesiac,/praca/anasoft-apr/O4482354,2023-03-21
559,Senior Programátor C#/ASP.NET WebForms,Práca z domu,"GGFS, s.r.o.",2 500 EUR/mesiac,/praca/ggfs/O4111158,2023-03-21
560,Senior Software Engineer (CRM systém),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ESET, spol. s r.o.",2 200 EUR/mesiac,/praca/eset/O4032222,2023-03-21
561,Senior backend developer/ka - C++,"Bottova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Seznam.cz Slovensko, s.r.o.",5 EUR/hod.,/praca/seznam-cz-slovensko/O4531681,2023-03-21
562,Azure Solution Architect,Bratislava,"Manuvia, a. s.",2 000 EUR/mesiac,/praca/manuvia/O4531660,2023-03-21
563,Embedded C Junior Software Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 800 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203266,2023-03-21
564,Embedded C Junior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203260,2023-03-21
565,Electronic Hardware Developer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 500 - 4 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O3630812,2023-03-21
566,Junior SW Developer (PublicHealth),"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 500 - 4 000 EUR/mesiac,/praca/asseco-central-europe/O4531604,2023-03-21
567,Java Developer (publichealth),"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",3 500 - 5 000 EUR/mesiac,/praca/asseco-central-europe/O4531597,2023-03-21
568,Software Architect (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 500 EUR/mesiac,/praca/erste-digital/O4531247,2023-03-21
569,C++ programátor/ka pre vyhľadávanie v Mapy.cz/Firmy.cz,"Bottova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Seznam.cz Slovensko, s.r.o.",2 600 - 4 600 EUR/mesiac,/praca/seznam-cz-slovensko/O4531552,2023-03-21
570,Senior Database Programmer,040 11 Košice,Deutsche Telekom IT Solutions Slovakia,2 000 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4531489,2023-03-21
571,Srdcom programátor .NET (medior - senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",2 500 - 3 400 EUR/mesiac,/praca/anasoft-apr/O4120784,2023-03-21
572,Java Developer for Automotive,Remote work,Fpt Slovakia s.r.o.,1 450 - 2 000 EUR/mesiac,/praca/fpt-slovakia/O4531458,2023-03-21
573,Senior softvérový vývojár - Load and performance test  - Home Office / Office,Práca z domu,msg life Slovakia s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/msg-life-slovakia/O4531439,2023-03-21
574,Experienced / Senior .NET Software Engineer,Košice,Infobip,2 500 EUR/mesiac,/praca/infobip/O4510320,2023-03-21
575,Software Engineer .NET/C#/VB,"Pribinova, Bratislava, Slovakia (Job with occasional home office)","MetLife Europe d.a.c., pobočka poisťovne z iného členského štátu",2 200 EUR/mesiac,/praca/metlife-europe-d-a-c-pobocka-poistovne-z-ineho-clenskeho-statu/O4531410,2023-03-21
576,Front-end Developer - junior,Bratislava,PwC,5 EUR/hod.,/praca/pwc/O4531390,2023-03-21
577,SQL Data Engineer – Product Team (100% remote),Remote work,S&you by SYNERGIE,2 000 EUR/mesiac,/praca/s-you-by-synergie/O4531381,2023-03-21
578,SW Tool Developer with C++ for Driving Assistance System,"Sazečská 247/2, Strašnice, Czechia",Valeo,2 800 EUR/mesiac,/praca/valeo/O4531361,2023-03-21
579,Senior IT Architekt,Práca z domu,TRIGON Consulting s.r.o.,2 800 - 4 300 EUR/mesiac,/praca/trigon-consulting/O4466093,2023-03-21
580,Java developer - junior,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,1 700 EUR/mesiac,/praca/trigon-consulting/O4442282,2023-03-21
581,IT Analytik - medior/senior,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/trigon-consulting/O4402461,2023-03-21
582,C/C++ Embedded Developer Automotive - Medior / Senior ,Práce z domu,CIT-Con SK s. r. o.,1 400 EUR/mesiac,/praca/cit-con-sk/O4232389,2023-03-21
583, iOS Developer/Developerka,"Karadžičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Billdu LTD,None,/praca/billdu-ltd/O4510179,2023-03-21
584,Android Developer/Developerka ,"Karadžičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Billdu LTD,1 700 EUR/mesiac,/praca/billdu-ltd/O4510287,2023-03-21
585,DevOps specialista (50-70.000 Kč),"Praha, Česko","Advantage Consulting, s.r.o.",2 000 EUR/mesiac,/praca/advantage-consulting/O4531255,2023-03-21
586,PLC programátor s praxí (45-80.000 kč),"Mladá Boleslav, Česko","Advantage Consulting, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/advantage-consulting/O4531258,2023-03-21
587,C++ Developer (35-80.000 kč) - Praha,"Praha, Česko","Advantage Consulting, s.r.o.",2 300 EUR/mesiac,/praca/advantage-consulting/O4531260,2023-03-21
588,Tester řídících jednotek s Pythonem,"Mladá Boleslav, Česko","Advantage Consulting, s.r.o.",2 400 EUR/mesiac,/praca/advantage-consulting/O4531262,2023-03-21
589,Java Consultant (medior/senior),"Košice, Slovakia (Job with occasional home office)","The Capital Markets Company Slovakia, s. r. o.",3 000 EUR/mesiac,/praca/the-capital-markets-company-slovakia/O4512889,2023-03-21
590,Android Developer (DOT product),"Lakeside Park 02, Tomášikova, Nové Mesto, Slovakia, Bratislava (Job with occasional home office)","Innovatrics, s.r.o.",1 800 EUR/mesiac,/praca/innovatrics/O4334885,2023-03-21
591,Java programator,Práca z domu,"ADECCO Slovakia, s. r. o.",4 500 - 5 200 EUR/mesiac,/praca/adecco-slovakia/O4531195,2023-03-21
592,Software Developer for Automation SSC (JAVA),"Bratislava, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,5 EUR/hod.,/praca/deutsche-telekom-it-solutions-slovakia/O4321331,2023-03-21
593,SAP Analytics Consultant,"Bratislava, Slovakia (Job with occasional home office)",IBM,2 000 EUR/mesiac,/praca/ibm/O4446266,2023-03-21
594,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,3 000 EUR/mesiac,/praca/siemens-slovensko/O4253566,2023-03-21
595,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 800 EUR/mesiac,/praca/siemens-slovensko/O4253565,2023-03-21
596,JAVA Developer,Remote work,DXC Technology,1 800 EUR/mesiac,/praca/dxc-technology/O4454484,2023-03-21
597,Medior/Senior FE developer (poď s nami bojovať za slobodu slova!),Práca z domu,"FAT CHILLI, s.r.o.",1 700 EUR/mesiac,/praca/fat-chilli/O4530937,2023-03-21
598,Medior/Senior BE developer (poď s nami bojovať za slobodu slova!),Práca z domu,"FAT CHILLI, s.r.o.",2 000 EUR/mesiac,/praca/fat-chilli/O4530934,2023-03-21
599,Senior React Developer for brand new e-shop frontend,Remote work,GymBeam s.r.o.,2 300 EUR/mesiac,/praca/gymbeam/O4530906,2023-03-21
600,Java developer/ka Medior/Senior,Bratislava,ZENTITY Slovakia s.r.o.,2 500 EUR/mesiac,/praca/zentity-slovakia/O3599068,2023-03-21
601,O365/SharePoint developer,"Galvaniho 19, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","exe, a.s.",3 300 - 4 500 EUR/mesiac,/praca/exe/O4530820,2023-03-21
602,Application Administrator,"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,1 200 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4530751,2023-03-21
603,Integration technology engineer/ka,Bratislava,"Slovenská sporiteľňa, a.s.",3 000 - 5 500 EUR/mesiac,/praca/slovenska-sporitelna/O4530645,2023-03-21
604,SAP Fiori programátor /remote/,Práca z domu,"gd - Team, a.s.",2 000 EUR/mesiac,/praca/gd-team/O4528530,2023-03-21
605,Java Developer - remote,Práca z domu,"gd - Team, a.s.",2 800 - 4 300 EUR/mesiac,/praca/gd-team/O4528532,2023-03-21
606,Senior Application Engineer,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,2 800 - 4 300 EUR/mesiac,/praca/swiss-re/O4530525,2023-03-21
607,.NET programátor desktopových aplikácií,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KROS a.s.,2 800 - 4 300 EUR/mesiac,/praca/kros/O4510547,2023-03-21
608,Senior PHP Developer,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SCR technologies s.r.o.,1 800 EUR/mesiac,/praca/scr-technologies/O4530495,2023-03-21
609,Senior full-stack developer (.NET Framework/Core  + Angular),"Prievozská, Ružinov, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",2 800 - 4 300 EUR/mesiac,/praca/foresservices/O4502865,2023-03-21
610,Support Developer,"Prievozská, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",2 300 EUR/mesiac,/praca/foresservices/O4502868,2023-03-21
611,Java architekt na vývoj nového riešenia ,Bratislava,"Unlimit Recruitment, s.r.o.",2 400 EUR/mesiac,/praca/unlimit-recruitment/O4530420,2023-03-21
612,Java architekt na vývoj nového riešenia ,Bratislava,"Unlimit Recruitment, s.r.o.",3 000 EUR/mesiac,/praca/unlimit-recruitment/O4530419,2023-03-21
613,Vývoj špeciálnych strojov - Špecialista pre kamerové systémy,Kysucké Nové Mesto,SCHAEFFLER,1 800 EUR/mesiac,/praca/schaeffler/O4530364,2023-03-21
614,SW Developer pre oblasť automotive (C / Matlab Simulink),Kysucké Nové Mesto,SCHAEFFLER,4 500 - 5 200 EUR/mesiac,/praca/schaeffler/O4530344,2023-03-21
615,Senior JAVA backend developer,Prešov,"UNIQA Group Service Center Slovakia, spol. s r.o.",5 EUR/hod.,/praca/uniqa-group-service-center-slovakia/O4473981,2023-03-21
616,Senior Data Engineer / Java Developer “Data Integration and Big Data” ,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 000 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4440174,2023-03-21
617,Vývojár pre projektantský nástroj COMOS,Žilina,Siemens Slovensko,4 642 EUR/mesiac,/praca/siemens-slovensko/O4464180,2023-03-21
618,"Java Developer/Architect for ""Automatic Driving Trains""","Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,3 214 EUR/mesiac,/praca/siemens-slovensko/O4464162,2023-03-21
619,Mid/Senior Full Stack Developer,"Framborská, Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 714 EUR/mesiac,/praca/siemens-slovensko/O4017299,2023-03-21
