ID,Main,Location,Corporation,Salary,Href,Date
0,Solution Architect,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,3 200 EUR/mesiac,/praca/swiss-re/O4554076,2023-04-07
1,Prototype Lab Lead,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,3 200 EUR/mesiac,/praca/swiss-re/O4554075,2023-04-07
2,Senior PHP programátor/ka pre web Profesia.sk,"Pribinova 19, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profesia, spol. s r.o.",2 800 EUR/mesiac,/praca/profesia/O4514880,2023-04-07
3,Web developer medior/senior,"Tematínska, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","INFOTECH, s.r.o.",3 200 EUR/mesiac,/praca/infotech/O4554046,2023-04-07
4,Web developer junior,"Tematínska, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","INFOTECH, s.r.o.",1 800 EUR/mesiac,/praca/infotech/O4554042,2023-04-07
5,Hľadáme EMBEDDED developerov (ingeligentné budovy)-pre lídra na trhu,"práca umožnuje prevažne homeoffice, Bratislavský kraj","Manuvia, a. s.",2 000 - 4 500 EUR/mesiac,/praca/manuvia/O4553999,2023-04-07
6,Senior JAVA backend developer,Práca z domu,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 300 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4473977,2023-04-07
7,Senior Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",3 500 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500289,2023-04-07
8,Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",2 000 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500288,2023-04-07
9,Experienced ServiceNow Consultant / Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4441505,2023-04-07
10,Medior Java Developer,Remote work,"Accenture, s.r.o.",2 000 - 3 000 EUR/mesiac,/praca/accenture/O4072671,2023-04-07
11,Senior SAP Consultant,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4159840,2023-04-07
12,Mid/Senior Full Stack Developer,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O4002541,2023-04-07
13,Senior PHP vyvojár (4000 - 5000+ €),"Senec, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ARIVA GROUP s.r.o.,4 000 - 5 000 EUR/mesiac,/praca/ariva-group/O4553862,2023-04-07
14,IOS developer (4000 - 5200+ €),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ARIVA GROUP s.r.o.,4 000 - 5 200 EUR/mesiac,/praca/ariva-group/O4553859,2023-04-07
15,C/C++ Developer Air Traffic Management,Práca z domu,FREQUENTIS Solutions & Services s. r. o.,2 000 EUR/mesiac,/praca/frequentis-solutions-services/O4398186,2023-04-07
16,Manual Senior Software Tester [Ref:1098],Práca z domu,"APM Digital Solutions, s.r.o.",3 500 - 4 200 EUR/mesiac,/praca/apm-digital-solutions/O4553831,2023-04-07
17,Java Spring-boot Developer [Ref:1099],"Viedeň, Rakúsko (Pozícia umožňuje občasnú prácu z domu)","APM Digital Solutions, s.r.o.",5 500 - 6 400 EUR/mesiac,/praca/apm-digital-solutions/O4553805,2023-04-07
18, .NET / C# / Programátor / Tpp / Hybrid / BA,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,2 300 - 2 700 EUR/mesiac,/praca/seiteq/O3326658,2023-04-07
19,.NET / C# Developer- Full Time Remote / 100% HO. / Živnosť / S.r.o.,Práca z domu,SEITEQ s.r.o.,30 EUR/hod.,/praca/seiteq/O4153609,2023-04-07
20,Solution Architect,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,3 200 EUR/mesiac,/praca/swiss-re/O4554076,2023-04-07
21,Prototype Lab Lead,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,3 200 EUR/mesiac,/praca/swiss-re/O4554075,2023-04-07
22,Senior PHP programátor/ka pre web Profesia.sk,"Pribinova 19, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profesia, spol. s r.o.",2 800 EUR/mesiac,/praca/profesia/O4514880,2023-04-07
23,Web developer medior/senior,"Tematínska, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","INFOTECH, s.r.o.",3 200 EUR/mesiac,/praca/infotech/O4554046,2023-04-07
24,Web developer junior,"Tematínska, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","INFOTECH, s.r.o.",1 800 EUR/mesiac,/praca/infotech/O4554042,2023-04-07
25,Hľadáme EMBEDDED developerov (ingeligentné budovy)-pre lídra na trhu,"práca umožnuje prevažne homeoffice, Bratislavský kraj","Manuvia, a. s.",2 000 - 4 500 EUR/mesiac,/praca/manuvia/O4553999,2023-04-07
26,Senior JAVA backend developer,Práca z domu,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 300 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4473977,2023-04-07
27,Senior Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",3 500 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500289,2023-04-07
28,Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",2 000 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500288,2023-04-07
29,Experienced ServiceNow Consultant / Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4441505,2023-04-07
30,Medior Java Developer,Remote work,"Accenture, s.r.o.",2 000 - 3 000 EUR/mesiac,/praca/accenture/O4072671,2023-04-07
31,Senior SAP Consultant,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4159840,2023-04-07
32,Mid/Senior Full Stack Developer,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O4002541,2023-04-07
33,Senior PHP vyvojár (4000 - 5000+ €),"Senec, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ARIVA GROUP s.r.o.,4 000 - 5 000 EUR/mesiac,/praca/ariva-group/O4553862,2023-04-07
34,IOS developer (4000 - 5200+ €),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ARIVA GROUP s.r.o.,4 000 - 5 200 EUR/mesiac,/praca/ariva-group/O4553859,2023-04-07
35,C/C++ Developer Air Traffic Management,Práca z domu,FREQUENTIS Solutions & Services s. r. o.,2 000 EUR/mesiac,/praca/frequentis-solutions-services/O4398186,2023-04-07
36,Manual Senior Software Tester [Ref:1098],Práca z domu,"APM Digital Solutions, s.r.o.",3 500 - 4 200 EUR/mesiac,/praca/apm-digital-solutions/O4553831,2023-04-07
37,Java Spring-boot Developer [Ref:1099],"Viedeň, Rakúsko (Pozícia umožňuje občasnú prácu z domu)","APM Digital Solutions, s.r.o.",5 500 - 6 400 EUR/mesiac,/praca/apm-digital-solutions/O4553805,2023-04-07
38, .NET / C# / Programátor / Tpp / Hybrid / BA,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,2 300 - 2 700 EUR/mesiac,/praca/seiteq/O3326658,2023-04-07
39,.NET / C# Developer- Full Time Remote / 100% HO. / Živnosť / S.r.o.,Práca z domu,SEITEQ s.r.o.,30 EUR/hod.,/praca/seiteq/O4153609,2023-04-07
40,Java+React FE developer / Živnosť / Kontrakt,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,40 EUR/hod.,/praca/seiteq/O4515364,2023-04-07
41,Java Developer - Letectvo,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Indra Avitech s.r.o.,2 200 - 3 000 EUR/mesiac,/praca/indra-avitech/O3927364,2023-04-07
42,Špecialista Technickej Podpory ,Nitra,syncreon Slovakia s.r.o.,1 800 - 2 000 EUR/mesiac,/praca/syncreon-slovakia/O4553745,2023-04-07
43,Senior DevOps Engineer (Terraform@AWS),Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 600 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4436175,2023-04-07
44,Software Hadoop Developer (all genders) #hadoop #python,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 500 EUR/mesiac,/praca/erste-digital/O4553247,2023-04-07
45,Software SQL Developer (all genders) #SQL #PL/SQL #Oracle,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 500 EUR/mesiac,/praca/erste-digital/O4553245,2023-04-07
46,Špecialista pre migrácie dát / SQL developer,Bratislava,"ANASOFT APR, spol. s r.o.",1 600 EUR/mesiac,/praca/anasoft-apr/O3635841,2023-04-07
47,Softvérový inžinier,"Mlynská 31/837, Košice",Východoslovenská energetika Holding a.s.,1 440 EUR/mesiac,/praca/vychodoslovenska-energetika-holding/O4553630,2023-04-07
48,Frontend / Angular Developer,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 000 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4171775,2023-04-07
49,Java Developer,"Poprad, Slovakia (Job with occasional home office)",Certua s.r.o.,2 200 EUR/mesiac,/praca/certua/O4553561,2023-04-07
50,Cloud engineer,Remote work,Quest Software Slovakia s.r.o.,2 800 EUR/mesiac,/praca/quest-software-slovakia/O4553545,2023-04-07
51,Software Engineer for SaaS solutions,Remote work,Quest Software Slovakia s.r.o.,2 800 EUR/mesiac,/praca/quest-software-slovakia/O4553543,2023-04-07
52,User Experience Designer,Remote work,Quest Software Slovakia s.r.o.,2 800 EUR/mesiac,/praca/quest-software-slovakia/O4553530,2023-04-07
53,Inžinier Riadiacich Systémov,"Považská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Danfoss Power Solutions a.s.,2 150 EUR/mesiac,/praca/danfoss-power-solutions/O4527617,2023-04-07
54,Senior DevOps Engineer (Payment Solutions),"Námestie Mateja Korvína 1, Bratislava, Slovakia (Job with occasional home office)",RPC,2 800 EUR/mesiac,/praca/rpc/O4156563,2023-04-07
55,Embedded C dev. - Motor control (až 7.350 Eur/měs. - full-remoute),Práce z domu,Valatron s.r.o.,2 900 EUR/mesiac,/praca/valatron/O4496954,2023-04-07
56,Fullstack programator (skoro 100% HO),Práca z domu,Offer experts s. r. o.,2 500 - 6 400 EUR/mesiac,/praca/offer-experts/O4553265,2023-04-07
57,Software Engineer ,Remote work,"GoHealth, s. r. o.",2 600 - 5 000 EUR/mesiac,/praca/gohealth/O3964543,2023-04-07
58,Junior Data Warehouse Developer,Remote work,Deutsche Telekom IT Solutions Slovakia,1 000 - 1 600 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4553214,2023-04-07
59,Full-time PHP Developer with Laravel experience (Remote),Remote work,KUNDIS s.r.o.,3 000 - 4 000 EUR/mesiac,/praca/kundis/O4552275,2023-04-07
60,Java programátor medior - Home Office/Office Žilina,"Priemyselná 2, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",msg life Slovakia s.r.o.,2 300 EUR/mesiac,/praca/msg-life-slovakia/O4532188,2023-04-07
61,Java programátor senior - Home Office/Office Žilina,"Priemyselná 2, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",msg life Slovakia s.r.o.,2 600 EUR/mesiac,/praca/msg-life-slovakia/O4532189,2023-04-07
62,SQL developer ,Prešov,"Fio banka, a. s., pobočka zahraničnej banky",2 000 - 3 000 EUR/mesiac,/praca/fio-banka-pobocka-zahranicnej-banky/O4553149,2023-04-07
63,Robotik - programátor priemyselných robotov,"Továrenská 1, 018 41 Dubnica nad Váhom",Matador Group,1 300 - 2 000 EUR/mesiac,/praca/matador-group/O4192152,2023-04-07
64,C# / .NET Developer Junior,"Továrenská, Dubnica nad Váhom",Matador Group,1 100 EUR/mesiac,/praca/matador-group/O4517813,2023-04-07
65,C# / .NET Developer Medior/Senior,"Továrenská, Dubnica nad Váhom",Matador Group,1 800 EUR/mesiac,/praca/matador-group/O4253518,2023-04-07
66,Fullstack JAVA developer,"Praha, Česko (Pozícia umožňuje občasnú prácu z domu)",Liberum s. r. o.,3 500 - 6 500 EUR/mesiac,/praca/liberum/O4553126,2023-04-07
67,Hľadáme SAP key user/developer,Stará Turá,BizLink Industry Slovakia spol. s r. o.,1 255 - 1 800 EUR/mesiac,/praca/bizlink-industry-slovakia/O4553113,2023-04-07
68,ABAP Developer (m/ž) - zástup počas MD/RD,"hybridný model: možnosť práce z domu 60 % a 40 % z pracoviska, Bratislava","Západoslovenská energetika, a.s.",2 100 EUR/mesiac,/praca/zapadoslovenska-energetika/O4553097,2023-04-07
69,C# developer,Bratislava,Siemens Slovensko,2 200 EUR/mesiac,/praca/siemens-slovensko/O4486792,2023-04-07
70,C++ / WinCC OA Developer,Práca z domu,Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4118051,2023-04-07
71,Javascript developer,Bratislava,"SNP Slovakia, s. r. o.",2 300 EUR/mesiac,/praca/snp-slovakia/O4553027,2023-04-07
72,IT tester,Bratislava,CPL Jobs s.r.o.,None,/praca/cpl-jobs/O4552977,2023-04-07
73,Student Part-time Frontend Developer (all genders) #work&study #Angular #HTML #CSS/SCSS #git,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,7 EUR/hod.,/praca/erste-digital/O4552609,2023-04-07
74,Softvérový inžinier v priemyselnej automatizácií,Banská Bystrica,"MTS, spol. s r.o.",1 500 - 2 500 EUR/mesiac,/praca/mts/O4552942,2023-04-07
75,Softvérový inžinier v priemyselnej automatizácií,Krivá,"MTS, spol. s r.o.",1 500 - 2 500 EUR/mesiac,/praca/mts/O4472011,2023-04-07
76,Full Stack Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ZWIZU, spol. s r. o.",3 000 EUR/mesiac,/praca/zwizu/O4547656,2023-04-07
77,Senior Java Developer for eMobility,Remote work,Fpt Slovakia s.r.o.,2 200 EUR/mesiac,/praca/fpt-slovakia/O4552780,2023-04-07
78,SAP ABAB developer ,Ilava,BizLink Industry Slovakia spol. s r. o.,2 400 EUR/mesiac,/praca/bizlink-industry-slovakia/O4475260,2023-04-07
79,Machine SW Developer (C++) - študent VŠ,Nitra,Muehlbauer Technologies s.r.o.,5 EUR/hod.,/praca/muehlbauer-technologies/O4458433,2023-04-07
80,.NET developer/ka,"Kálov 356, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","codium, s.r.o.",2 500 - 4 000 EUR/mesiac,/praca/codium/O4552731,2023-04-07
81,Premium Technical Support,Remote work,Arcondis Solutions s.r.o.,2 200 EUR/mesiac,/praca/arcondis-solutions/O4551883,2023-04-07
82,Internship for Software Engineer,Bratislava,"Nokia Slovakia, a.s.",6 EUR/hod.,/praca/nokia-slovakia/O1597521,2023-04-07
83,QA Software Engineer - debug specialist,"Bratislava, Slovakia (Job with occasional home office)","Nokia Slovakia, a.s.",2 000 EUR/mesiac,/praca/nokia-slovakia/O4391536,2023-04-07
84,React Native programátor (mobile) - Trnava,"Bernolákova 49, Trnava, Slovensko (Job with occasional home office)",mantro s.r.o.,3 500 EUR/mesiac,/praca/mantro/O4489338,2023-04-07
85,Srdcom programátor .NET (medior - senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",3 000 EUR/mesiac,/praca/anasoft-apr/O4120784,2023-04-07
86,C/C++ Embedded Developer Automotive - Medior / Senior ,Práce z domu,CIT-Con SK s. r. o.,2 200 - 3 500 EUR/mesiac,/praca/cit-con-sk/O4232389,2023-04-07
87,ABAP Developer (Medior/Senior),Remote work,IT-Impulse s. r. o.,2 300 EUR/mesiac,/praca/it-impulse/O4513546,2023-04-07
88,Java developer,Bratislava,CPL Jobs s.r.o.,None,/praca/cpl-jobs/O4552344,2023-04-07
89,Experienced Azure Data Engineer Kosice,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 EUR/mesiac,/praca/accenture/O4053704,2023-04-07
90,Solution Architect Digital Channels,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 300 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4534244,2023-04-07
91,Developer pre centrálne bankové systémy,Bratislava,"Tatra banka, a.s.",2 100 EUR/mesiac,/praca/tatra-banka/O4534115,2023-04-07
92,Senior Fiori Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4475590,2023-04-07
93,Senior SAP Consultant,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4475575,2023-04-07
94,Senior ABAP Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4388902,2023-04-07
95,Senior SAP ABAP Developer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4067430,2023-04-07
96,Azure Machine Learning developer Kosice  ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 EUR/mesiac,/praca/accenture/O4071004,2023-04-07
97,Senior Fiori Developer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4051874,2023-04-07
98,Javascript Developer,"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,2 300 EUR/mesiac,/praca/synpulse-slovakia/O4552222,2023-04-07
99,.NET Backend developer,"Galvaniho, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Solutions, a.s.",2 400 EUR/mesiac,/praca/asseco-solutions/O4528477,2023-04-07
100,Chceš vidieť výsledok svojej práce? Pracuj ako Java Smart Industry developer (Medior -Senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",3 000 EUR/mesiac,/praca/anasoft-apr/O3845087,2023-04-07
101, Programátor PLC,Košice,ATS Industrial Automation s.r.o.,1 800 EUR/mesiac,/praca/ats-industrial-automation/O4552160,2023-04-07
102,Backend C# .NET Developer / Data Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KOMIX SK s.r.o.,4 500 - 5 200 EUR/mesiac,/praca/komix-sk/O4552134,2023-04-07
103,Dlhodobá brigáda pre študenta VŠ v banke na divízii IT a digitalizácie (odbor IT Vývoj),Žilina,"Prima banka Slovensko, a.s.",5 EUR/hod.,/praca/prima-banka-slovensko/O4552099,2023-04-07
104,AI špecialista / programátor,Dubnica nad Váhom,"ZTS - VÝSKUM A VÝVOJ, a.s.",2 000 EUR/mesiac,/praca/zts-vyskum-a-vyvoj/O4529012,2023-04-07
105,[Senior] Software Engineer - Java Developer ( all genders welcome ),"Meidling, Vienna, Austria (Job with occasional home office)",paysafecard.com Wertkarten GmbH,4 642 EUR/mesiac,/praca/paysafecard-com-wertkarten-gmbh/O4552067,2023-04-07
106,[Mid-Level] Software Engineer - Java Developer ( all genders welcome ),"Meidling, Vienna, Austria (Job with occasional home office)",paysafecard.com Wertkarten GmbH,3 214 EUR/mesiac,/praca/paysafecard-com-wertkarten-gmbh/O4552061,2023-04-07
107,[Junior] Software Engineer - Java Developer ( all genders welcome ),"Meidling, Vienna, Austria (Job with occasional home office)",paysafecard.com Wertkarten GmbH,2 714 EUR/mesiac,/praca/paysafecard-com-wertkarten-gmbh/O4552049,2023-04-07
108,SW Developer pre oblasť automotive (C / Matlab Simulink),Kysucké Nové Mesto,SCHAEFFLER,1 500 - 2 500 EUR/mesiac,/praca/schaeffler/O4551989,2023-04-07
109,Frontend Developer,Remote work,"Foundation, s.r.o.",2 300 EUR/mesiac,/praca/foundation/O4551918,2023-04-07
110,PHP Developer / PHP SW Engineer (Innovative Fin-tech company with in-house development),"Pradiareň 1900, Svätoplukova, Ružinov, Slovakia, Bratislava (Job with occasional home office)",Multitude IT Labs (as part of Multitude Group),2 000 EUR/mesiac,/praca/multitude-it-labs-as-part-of-multitude-group/O4529940,2023-04-07
111,Mid. / Senior .NET developer ,Práca z domu,"Unlimit Recruitment, s.r.o.",2 000 - 3 500 EUR/mesiac,/praca/unlimit-recruitment/O3578184,2023-04-07
112,Application Developer,"Brno-střed, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",None,/praca/advantage-consulting/O4551682,2023-04-07
113,Front-end Web Developer,"Brno-střed, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",None,/praca/advantage-consulting/O4551685,2023-04-07
114,Zkušený Kotliňák na Backend,"Praha, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",None,/praca/advantage-consulting/O4551687,2023-04-07
115,IT konzultant,"Zvolen, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Natuvion Slovakia s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/natuvion-slovakia/O4030162,2023-04-07
116,Java Developer,"Prague, Czechia (Job with occasional home office)",Linum Consult,None,/praca/linum-consult/O4551833,2023-04-07
117,Senior C# Developer,"Prague, Czechia (Job with occasional home office)",Linum Consult,None,/praca/linum-consult/O4551816,2023-04-07
118,"Junior Developer (HTML, React, VUE.js)",Trnava,EMIS s.r.o.,1 300 - 1 800 EUR/mesiac,/praca/emis/O4551802,2023-04-07
119,Spring Boot Senior Developer ,Remote work,"VITA COM BUSINESS EURÓPA, s.r.o.",2 500 EUR/mesiac,/praca/vita-com-business-europa/O4551786,2023-04-07
120,IT Analytik - medior/senior,"Banskobystrický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,1 800 EUR/mesiac,/praca/trigon-consulting/O4402461,2023-04-07
121,Java developer - junior,"Banskobystrický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,2 000 EUR/mesiac,/praca/trigon-consulting/O4442282,2023-04-07
122,Senior IT Architekt,Práca z domu,TRIGON Consulting s.r.o.,3 000 EUR/mesiac,/praca/trigon-consulting/O4466093,2023-04-07
123,Senior Java Software Engineer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 800 EUR/mesiac,/praca/erste-digital/O4551420,2023-04-07
124, Programátor PLC,Bratislava,ATS Industrial Automation s.r.o.,1 800 EUR/mesiac,/praca/ats-industrial-automation/O4551669,2023-04-07
125,Front-end Developer - junior,Bratislava,PwC,1 700 EUR/mesiac,/praca/pwc/O4531390,2023-04-07
126,Experienced / Senior .NET Software Engineer,Košice,Infobip,2 000 EUR/mesiac,/praca/infobip/O4510320,2023-04-07
127,Angular Developer,"Košice, Slovakia (Job with occasional home office)","NESS KE, s.r.o.",2 300 EUR/mesiac,/praca/ness-ke/O4374557,2023-04-07
128,Android Developer (DOT product),"Lakeside Park 02, Tomášikova, Nové Mesto, Slovakia, Bratislava (Job with occasional home office)","Innovatrics, s.r.o.",2 500 EUR/mesiac,/praca/innovatrics/O4334885,2023-04-07
129,"Software architect - TPP, Remote",Košice,Grafton Slovakia s.r.o.,3 300 - 4 500 EUR/mesiac,/praca/grafton-slovakia/O4551564,2023-04-07
130,Junior Integration Engineer,"Kopčianska, Petržalka, Slovakia, Bratislava (Job with occasional home office)","cargo-partner SR, s.r.o.",1 200 EUR/mesiac,/praca/cargo-partner-sr/O4230266,2023-04-07
131,.NET developer pre nemecký projekt,Práca z domu,CODERAMA s. r. o.,3 000 - 5 500 EUR/mesiac,/praca/coderama/O4496762,2023-04-07
132,IT Architekt,Práca z domu,CODERAMA s. r. o.,4 000 - 6 000 EUR/mesiac,/praca/coderama/O4525691,2023-04-07
133,.Net developer (medior/senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",3 000 - 5 500 EUR/mesiac,/praca/anasoft-apr/O3025370,2023-04-07
134,Programátor ,"Mostová 41, 932 01 Veľký Meder","Edscha Velky Meder, s.r.o.",1 500 EUR/mesiac,/praca/edscha-velky-meder/O4340332,2023-04-07
135,Senior softvérový vývojár - Load and performance test  - Home Office / Office,Práca z domu,msg life Slovakia s.r.o.,2 000 EUR/mesiac,/praca/msg-life-slovakia/O4531439,2023-04-07
136,Senior Software Engineer (CRM systém),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ESET, spol. s r.o.",2 500 EUR/mesiac,/praca/eset/O4032222,2023-04-07
137,Embedded C Junior Software Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 300 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203266,2023-04-07
138,Embedded C Junior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 300 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203260,2023-04-07
139,Electronic Hardware Developer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 100 - 2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O3630812,2023-04-07
140,C++ programátor/ka pre vyhľadávanie v Mapy.cz/Firmy.cz,"Bottova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Seznam.cz Slovensko, s.r.o.",1 500 - 3 000 EUR/mesiac,/praca/seznam-cz-slovensko/O4551477,2023-04-07
141,Senior backend developer/ka - C++,"Bottova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Seznam.cz Slovensko, s.r.o.",2 500 - 4 000 EUR/mesiac,/praca/seznam-cz-slovensko/O4551476,2023-04-07
142,Backend PHP Developer pre Bistro.sk (ZA/BA),"Poštová, Žilina-Vlčince, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Bistro.sk, s. r. o.",1 800 EUR/mesiac,/praca/bistro-sk/O4488409,2023-04-07
143,"Vývojáři všech specializací, 100 % home office",Práce z domu,radixal s.r.o.,None,/praca/radixal/O4533672,2023-04-07
144,C# developer - student position,"Žilina Region, Slovakia, Žilina region (Job with occasional home office)",Siemens Slovensko,5 EUR/hod.,/praca/siemens-slovensko/O4533535,2023-04-07
145,Fullstack developer - student position,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,5 EUR/hod.,/praca/siemens-slovensko/O4533530,2023-04-07
146,Senior Python Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4515955,2023-04-07
147,Service Management Analyst,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 2 600 EUR/mesiac,/praca/accenture/O4502991,2023-04-07
148,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4278275,2023-04-07
149,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4278272,2023-04-07
