ID,Main,Location,Corporation,Href,Date
206,System Installation Specialist (German speaking),Budapest,EasyHiring Services Kft.,/allas/system_installation_specialist_german_speaking/MY-3631#adtype=indCU,2023-04-04
207,Senior Security Admin,Budapest,EasyHiring Services Kft.,/allas/senior_security_admin/FT-5447#adtype=indCU,2023-04-04
208,Hálózatépítő,Budapest,EasyHiring Services Kft.,/allas/halozatepito/HO-9780#adtype=indCU,2023-04-04
209,Cloud Python/GO Software Developer,Budapest,EasyHiring Services Kft.,/allas/cloud_pythongo_software_developer/NY-1248#adtype=indCU,2023-04-04
210,DevOps Engineer,Budapest,Hays Hungary Kft.,/allas/devops_engineer/KI-6298#adtype=indCU,2023-04-04
211,Global berendezésfejlesztő / SW fejlesztő mérnök,Veszprém,Hire-One Személyzeti Tanácsadó Kft.,/allas/global_berendezesfejleszto_sw_fejleszto_mernok/RB-4562#adtype=indOA,2023-04-04
212,SAP IBP Consultant,Budapest,EasyHiring Services Kft.,/allas/sap_ibp_consultant/TW-6660#adtype=indCU,2023-04-04
213,IT Process Specialist,Nyíregyháza,EasyHiring Services Kft.,/allas/it_process_specialist/TF-2786#adtype=indCU,2023-04-04
214,Java (Spring) Fejlesztő (Pest,megye,EasyHiring Services Kft.,/allas/java_spring_fejleszto/CE-2632#adtype=indCU,2023-04-04
215,SAP BW/4HANA supporter,Budapest,EasyHiring Services Kft.,/allas/sap_bw4hana_supporter/TN-9435#adtype=indCU,2023-04-04
216,Identity & Access Management (IAM) Analyst,Budapest,EasyHiring Services Kft.,/allas/identity_access_management_iam_analyst/ZI-9218#adtype=indCU,2023-04-04
217,Ui/Ux designer,Magyarország,Worklife Hungary Kft.,/allas/uiux_designer/PP-5069#adtype=indOA,2023-04-04
218,Scrum Master,Budapest,Hays Hungary Kft.,/allas/scrum_master/GT-5533#adtype=indCU,2023-04-04
219,Tapasztalt frontend fejlesztő - ReactJS - Smart City - K+F,Budapest,EasyHiring Services Kft.,/allas/tapasztalt_frontend_fejleszto_reactjs_smart_city_kf/PH-6619#adtype=indCU,2023-04-04
220,German Service Desk Representative,Budapest,Hays Hungary Kft.,/allas/german_service_desk_representative/ZM-0301#adtype=indCU,2023-04-04
221,SAP Master Data Application Consultant,Budapest,EasyHiring Services Kft.,/allas/sap_master_data_application_consultant/UM-8584#adtype=indCU,2023-04-04
